bee,family,genus,species
Paranthidium_jugatorium,Asteraceae,Silphium,NA
Paranthidium_jugatorium,Asteraceae,Verbesina,NA
Paranthidium_jugatorium,Asteraceae,Viguiera,NA
Pararhophites_orobinus,Zygophyllaceae,NA,NA
Pararhophites_quadratus,Zygophyllaceae,Zygophyllum,Zygophyllum album
Paratetrapedia_volatilis,Solanaceae,Solanum,Solanum flaccidum
Paratetrapedia_volatilis,Solanaceae,Solanum,Solanum vaillantii
Paratrigona_impunctata,Malpighiaceae,Byrsonima,NA
Paratrigona_peltata,Lamiaceae,Hyptis,Hyptis atrorubens
Paroxystoglossa_brachycera,Solanaceae,Solanum,Solanum variabile
Paroxystoglossa_transversa,Melastomataceae,Miconia,Miconia cinerascens
Partomona_sp. 1,Santalaceae,Phoradendron,Phoradendron piperoides
Partomona_sp. 1,Solanaceae,Solanum,NA
Partomona_sp. 3,Begoniaceae,Begonia,NA
Patellapis_bidentata,Asteraceae,Dimorphotheca,Dimorphotheca pluvialis
Patellapis_bidentata,Asteraceae,Osteospermum,Osteospermum clandestinum
Patellapis_bidentata,Asteraceae,Didelta,Didelta carnosa
Patellapis_bidentata,Zygophyllaceae,Zygophyllum,Zygophyllum foetidum
Patellapis_bidentata,Asphodelaceae,Trachyandra,NA
Patellapis_bidentata,Oxalidaceae,Oxalis,NA
Patellapis_bidentata,Asteraceae,Ursinia,NA
Patellapis_bidentata,Asteraceae,Chrysanthemoides,NA
Patellapis_bidentata,Asteraceae,Arctotis,NA
Patellapis_bidentata,Scrophulariaceae,Diascia,NA
Patellapis_bidentata,Brassicaceae,NA,NA
Patellapis_braunsella,Oxalidaceae,Oxalis,NA
Patellapis_communis,Molluginaceae,Adenogramma,Adenogramma glomerata
Patellapis_communis,Asteraceae,Rhynchopsidium,Rhynchopsidium pumilum
Patellapis_communis,Asteraceae,Pteronia,Pteronia incana
Patellapis_communis,Asteraceae,Chrysocoma,Chrysocoma ciliata
Patellapis_communis,Asteraceae,Helichrysum,Helichrysum stellatum
Patellapis_communis,Asteraceae,Amellus,Amellus microglossus
Patellapis_communis,Asteraceae,Dimorphotheca,Dimorphotheca pluvialis
Patellapis_communis,Asteraceae,Osteospermum,Osteospermum clandestinum
Patellapis_communis,Asteraceae,Didelta,Didelta carnosa
Patellapis_communis,Asteraceae,Pentzia,Pentzia incana
Patellapis_communis,Asteraceae,Senecio,NA
Patellapis_communis,Asteraceae,Felicia,NA
Patellapis_communis,Asteraceae,Oedera,NA
Patellapis_communis,Asteraceae,Euryops,NA
Patellapis_communis,Asteraceae,Rosenia,NA
Patellapis_communis,Asteraceae,Leysera,NA
Patellapis_communis,Asteraceae,Ursinia,NA
Patellapis_communis,Asteraceae,Chrysanthemoides,NA
Patellapis_communis,Asteraceae,Arctotis,NA
Patellapis_communis,Asteraceae,Oncosiphon,NA
Patellapis_communis,Asteraceae,Lasiospermum,NA
Patellapis_doleritica,Asteraceae,Rhynchopsidium,Rhynchopsidium pumilum
Patellapis_doleritica,Asteraceae,Pteronia,Pteronia incana
Patellapis_doleritica,Asteraceae,Chrysocoma,Chrysocoma ciliata
Patellapis_doleritica,Asteraceae,Helichrysum,Helichrysum stellatum
Patellapis_doleritica,Asteraceae,Amellus,Amellus microglossus
Patellapis_doleritica,Asteraceae,Dimorphotheca,Dimorphotheca pluvialis
Patellapis_doleritica,Asteraceae,Osteospermum,Osteospermum clandestinum
Patellapis_doleritica,Asteraceae,Didelta,Didelta carnosa
Patellapis_doleritica,Aizoaceae,Galenia,NA
Patellapis_doleritica,Oxalidaceae,Oxalis,NA
Patellapis_doleritica,Asteraceae,Senecio,NA
Patellapis_doleritica,Asteraceae,Felicia,NA
Patellapis_doleritica,Asteraceae,Oedera,NA
Patellapis_doleritica,Asteraceae,Euryops,NA
Patellapis_doleritica,Asteraceae,Rosenia,NA
Patellapis_doleritica,Asteraceae,Leysera,NA
Patellapis_doleritica,Asteraceae,Ursinia,NA
Patellapis_doleritica,Asteraceae,Chrysanthemoides,NA
Patellapis_doleritica,Asteraceae,Arctotis,NA
Patellapis_doleritica,Asphodelaceae,NA,NA
Patellapis_doleritica,Iridaceae,NA,NA
Patellapis_hakkiesdraadi,Asteraceae,NA,NA
Patellapis_kalutarae,Rubiaceae,Spermacoce,NA
Patellapis_knersvlaktei,Zygophyllaceae,Augea,Augea capensis
Patellapis_minima,Zygophyllaceae,Zygophyllum,Zygophyllum foetidum
Patellapis_minima,Asteraceae,Rhynchopsidium,Rhynchopsidium pumilum
Patellapis_minima,Asteraceae,Pteronia,Pteronia incana
Patellapis_minima,Asteraceae,Chrysocoma,Chrysocoma ciliata
Patellapis_minima,Asteraceae,Helichrysum,Helichrysum stellatum
Patellapis_minima,Asteraceae,Amellus,Amellus microglossus
Patellapis_minima,Asteraceae,Dimorphotheca,Dimorphotheca pluvialis
Patellapis_minima,Asteraceae,Osteospermum,Osteospermum clandestinum
Patellapis_minima,Asteraceae,Didelta,Didelta carnosa
Patellapis_minima,Asteraceae,Pentzia,Pentzia incana
Patellapis_minima,Asteraceae,Pteronia,Pteronia glauca
Patellapis_minima,Asteraceae,Gorteria,Gorteria diffusa
Patellapis_minima,Asteraceae,Hirpicium,Hirpicium alienatum
Patellapis_minima,Asteraceae,Gazania,Gazania lichtensteinii
Patellapis_minima,Oxalidaceae,Oxalis,NA
Patellapis_minima,Asteraceae,Senecio,NA
Patellapis_minima,Asteraceae,Felicia,NA
Patellapis_minima,Asteraceae,Oedera,NA
Patellapis_minima,Asteraceae,Euryops,NA
Patellapis_minima,Asteraceae,Rosenia,NA
Patellapis_minima,Asteraceae,Leysera,NA
Patellapis_minima,Asteraceae,Ursinia,NA
Patellapis_minima,Asteraceae,Chrysanthemoides,NA
Patellapis_minima,Asteraceae,Arctotis,NA
Patellapis_minima,Asteraceae,Oncosiphon,NA
Patellapis_minima,Asteraceae,Lasiospermum,NA
Patellapis_minima,Aizoaceae,NA,NA
Patellapis_montagui,Asteraceae,NA,NA
Patellapis_pearstonensis,Zygophyllaceae,Zygophyllum,Zygophyllum foetidum
Patellapis_pearstonensis,Asteraceae,NA,NA
Patellapis_reticulata,Aizoaceae,Ruschia,NA
Patellapis_sakagamii,Aizoaceae,Tetragonia,Tetragonia verrucosa
Patellapis_sakagamii,Asteraceae,Dimorphotheca,Dimorphotheca pluvialis
Patellapis_sakagamii,Asteraceae,Osteospermum,Osteospermum clandestinum
Patellapis_sakagamii,Asteraceae,Didelta,Didelta carnosa
Patellapis_sakagamii,Zygophyllaceae,Augea,Augea capensis
Patellapis_sakagamii,Asteraceae,Ursinia,NA
Patellapis_sakagamii,Asteraceae,Chrysanthemoides,NA
Patellapis_sakagamii,Asteraceae,Arctotis,NA
Patellapis_timpageleri,Zygophyllaceae,Zygophyllum,Zygophyllum foetidum
Patellapis_timpageleri,Aizoaceae,Galenia,NA
Patellapis_timpageleri,Oxalidaceae,NA,NA
Patellapis_timpageleri,Brassicaceae,NA,NA
Patellapis_timpageleri,Asteraceae,NA,NA
Penapis_moldenkei,Bignoniaceae,Argylia,Argylia radiata
Penapis_moldenkei,Montiaceae,Calandrinia,NA
Penapis_penai,Bignoniaceae,Argylia,Argylia radiata
Xenoglossa_michelbacherorum,Cucurbitaceae,Cucurbita,NA
Xenoglossa_michelbacherorum,Convolvulaceae,Ipomoea,NA
Xenoglossa_pruinosa,Cucurbitaceae,Cucurbita,NA
Xenoglossa_timberlakei,Cucurbitaceae,Cucurbita,NA
Xenoglossa_utahensis,Cucurbitaceae,Cucurbita,NA
Perdita_abdominalis,Asteraceae,Pectis,NA
Perdita_acapulcona,Asteraceae,NA,NA
Perdita_adjuncta,Asteraceae,Chrysothamnus,NA
Perdita_adjuncta,Asteraceae,Ericameria,NA
Perdita_adustiventris,Loasaceae,Mentzelia,NA
Perdita_aemula,Asteraceae,Chrysothamnus,NA
Perdita_aemula,Asteraceae,Ericameria,NA
Perdita_aemula,Polygonaceae,Eriogonum,NA
Perdita_aff. giliae n.sp. 4,Polemoniaceae,NA,NA
Perdita_affinis,Asteraceae,Chrysothamnus,NA
Perdita_affinis,Asteraceae,Grindelia,NA
Perdita_affinis,Asteraceae,Senecio,NA
Perdita_affinis,Asteraceae,Xanthisma,NA
Perdita_ainsliei,Fabaceae,NA,NA
Perdita_albihirta,Asteraceae,Baileya,NA
Perdita_albihirta,Asteraceae,Chaenactis,NA
Perdita_albihirta,Asteraceae,Encelia,NA
Perdita_albihirta,Asteraceae,Acamptopappus,NA
Perdita_albihirta,Asteraceae,Geraea,NA
Perdita_albipennis,Asteraceae,Grindelia,NA
Perdita_albipennis,Asteraceae,Helianthus,NA
Perdita_albipennis,Asteraceae,Heterotheca,NA
Perdita_albipennis,Asteraceae,Rudbeckia,NA
Perdita_albipennis,Asteraceae,Symphyotrichum,NA
Perdita_albipennis,Asteraceae,Verbesina,NA
Perdita_albipennis,Asteraceae,Chrysothamnus,NA
Perdita_albonotata,Asteraceae,Stephanomeria,NA
Perdita_albovittata,Asteraceae,Bahia,NA
Perdita_albovittata,Asteraceae,Baileya,NA
Perdita_albovittata,Asteraceae,Gutierrezia,NA
Perdita_albovittata,Asteraceae,Heterotheca,NA
Perdita_albovittata,Asteraceae,Hymenothrix,NA
Perdita_albovittata,Asteraceae,Isocoma,NA
Perdita_albovittata,Asteraceae,Machaeranthera,NA
Perdita_albovittata,Asteraceae,Pectis,NA
Perdita_albovittata,Asteraceae,Psilostrophe,NA
Perdita_albovittata,Asteraceae,Verbesina,NA
Perdita_albovittata,Asteraceae,Xanthisma,NA
Perdita_alexi,Asteraceae,Helianthus,NA
Perdita_alexi,Asteraceae,Heterotheca,NA
Perdita_amoena,Asteraceae,NA,NA
Perdita_ampla,Asteraceae,Chrysothamnus,NA
Perdita_ampla,Asteraceae,Ericameria,NA
Perdita_apacheorum,Asteraceae,Grindelia,NA
Perdita_apacheorum,Asteraceae,Gutierrezia,NA
Perdita_apacheorum,Asteraceae,Heterotheca,NA
Perdita_aperta,Asteraceae,Gutierrezia,NA
Perdita_aplopappi,Asteraceae,Gutierrezia,NA
Perdita_aplopappi,Asteraceae,Xanthisma,NA
Perdita_arenaria,Ehretiaceae,Tiquilia,NA
Perdita_argemones,Papaveraceae,Argemone,NA
Perdita_aridella,Asteraceae,Chrysothamnus,NA
Perdita_aridella,Asteraceae,Grindelia,NA
Perdita_aridella,Asteraceae,Gutierrezia,NA
Perdita_aridella,Asteraceae,Helianthus,NA
Perdita_arizonica,Liliaceae,Calochortus,NA
Perdita_ashmeadi,Fabaceae,Prosopis,NA
Perdita_asteris,Asteraceae,Baileya,NA
Perdita_asteris,Asteraceae,Heterotheca,NA
Perdita_asteris,Asteraceae,Machaeranthera,NA
Perdita_atrata,Loasaceae,Mentzelia,NA
Perdita_aureovittata,Asteraceae,Agoseris,NA
Perdita_aureovittata,Asteraceae,Layia,NA
Perdita_aureovittata,Asteraceae,Malacothrix,NA
Perdita_austini,Asteraceae,NA,NA
Perdita_baccharidis,Asteraceae,Baccharis,NA
Perdita_beameri,Solanaceae,NA,NA
Perdita_beata,Asteraceae,Bahia,NA
Perdita_beata,Asteraceae,Encelia,NA
Perdita_beata,Asteraceae,Gutierrezia,NA
Perdita_beata,Asteraceae,Verbesina,NA
Perdita_beatula,Malvaceae,Sphaeralcea,NA
Perdita_bebbiae,Asteraceae,Bebbia,NA
Perdita_bellula,Ehretiaceae,Tiquilia,NA
Perdita_bellula,Boraginaceae,NA,NA
Perdita_bequaerti,Asteraceae,Bidens,NA
Perdita_bequaerti,Asteraceae,Balduina,NA
Perdita_bequaerti,Asteraceae,Helianthus,NA
Perdita_bequaerti,Solanaceae,Physalis,NA
Perdita_bequaertiana,Onagraceae,Oenothera,NA
Perdita_bicuspidariae,Loasaceae,Mentzelia,NA
Perdita_biguttata,Euphorbiaceae,Euphorbia,NA
Perdita_bilobata,Liliaceae,Calochortus,Calochortus aureus
Perdita_bilobata,Liliaceae,Calochortus,Calochortus kennedyi
Perdita_binotata,Solanaceae,Physalis,NA
Perdita_bishoppi,Asteraceae,Chrysopsis,NA
Perdita_bishoppi,Asteraceae,Heterotheca,NA
Perdita_bishoppi,Asteraceae,Pityopsis,NA
Perdita_bispinata,Liliaceae,Calochortus,Calochortus kennedyi
Perdita_blatchleyi,Asteraceae,Pityopsis,NA
Perdita_blatchleyi,Asteraceae,Solidago,NA
Perdita_bohartorum,Rosaceae,NA,NA
Perdita_boltoniae,Asteraceae,Chrysopsis,NA
Perdita_boltoniae,Asteraceae,Heterotheca,NA
Perdita_boltoniae,Asteraceae,Pityopsis,NA
Perdita_bradleyana,Asteraceae,NA,NA
Perdita_bradleyi,Rosaceae,NA,NA
Perdita_brevihirta,Asteraceae,Ericameria,NA
Perdita_brevihirta,Asteraceae,Gutierrezia,NA
Perdita_brevihirta,Asteraceae,Pectis,NA
Perdita_brevihirta,Asteraceae,Stephanomeria,NA
Perdita_bridwelli,Malvaceae,Sphaeralcea,NA
Perdita_bruneri,Asteraceae,Grindelia,NA
Perdita_bruneri,Asteraceae,Helianthus,NA
Perdita_bruneri,Asteraceae,Heterotheca,NA
Perdita_bruneri,Asteraceae,Solidago,NA
Perdita_bruneri,Asteraceae,Symphyotrichum,NA
Perdita_butleri,Asteraceae,Pectis,NA
Perdita_californica,Liliaceae,Calochortus,Calochortus splendens
Perdita_californica,Liliaceae,Calochortus,Calochortus kennedyi
Perdita_californica,Liliaceae,Calochortus,Calochortus concolor
Perdita_callicerata,Asteraceae,Bahia,NA
Perdita_callicerata,Asteraceae,Baileya,NA
Perdita_callicerata,Asteraceae,Gutierrezia,NA
Perdita_callicerata,Asteraceae,Heterotheca,NA
Perdita_callicerata,Asteraceae,Malacothrix,NA
Perdita_callicerata,Asteraceae,Verbesina,NA
Perdita_calochorti,Liliaceae,Calochortus,Calochortus nuttallii
Perdita_cambarella,Asteraceae,Croptilon,NA
Perdita_cambarella,Asteraceae,Heterotheca,NA
Perdita_celadona,Onagraceae,Camissonia,NA
Perdita_celadona,Onagraceae,Oenothera,NA
Perdita_cephalotes,Asteraceae,Chrysothamnus,NA
Perdita_cephalotes,Asteraceae,Ericameria,NA
Perdita_cephalotes,Asteraceae,Gutierrezia,NA
Perdita_chamaesarachae,Solanaceae,Chamaesaracha,NA
Perdita_chloris,Fabaceae,Psorothamnus,NA
Perdita_chrysophila,Asteraceae,Thelesperma,NA
Perdita_chrysophila,Asteraceae,Verbesina,NA
Perdita_chrysothamni,Asteraceae,Chrysothamnus,NA
Perdita_chrysothamni,Asteraceae,Ericameria,NA
Perdita_ciliata,Asteraceae,Ericameria,NA
Perdita_ciliata,Asteraceae,Euthamia,NA
Perdita_ciliata,Asteraceae,Heterotheca,NA
Perdita_ciliata,Asteraceae,Senecio,NA
Perdita_ciliata,Asteraceae,Solidago,NA
Perdita_cladothricis,Amaranthaceae,Tidestromia,NA
Perdita_claypolei,Polygonaceae,Eriogonum,NA
Perdita_clypeata,Polygonaceae,Eriogonum,NA
Perdita_coahuilensis,Asteraceae,NA,NA
Perdita_coalingensis,Papaveraceae,Eschscholzia,Eschscholzia californica
Perdita_coldeniae,Ehretiaceae,Tiquilia,NA
Perdita_coldeniae,Boraginaceae,NA,NA
Perdita_colei,Asteraceae,Chrysothamnus,NA
Perdita_colei,Asteraceae,Ericameria,NA
Perdita_colei,Asteraceae,Gutierrezia,NA
Perdita_colei,Asteraceae,Lepidospartum,NA
Perdita_colei,Asteraceae,Solidago,NA
Perdita_compta,Polemoniaceae,Eriastrum,NA
Perdita_confusa,Brassicaceae,Lepidium,NA
Perdita_consobrina,Asteraceae,Balduina,NA
Perdita_consobrina,Asteraceae,Chrysopsis,NA
Perdita_consobrina,Asteraceae,Heterotheca,NA
Perdita_consobrina,Asteraceae,Pityopsis,NA
Perdita_consobrina,Asteraceae,Solidago,NA
Perdita_coreopsidis,Asteraceae,Baileya,NA
Perdita_coreopsidis,Asteraceae,Gaillardia,NA
Perdita_coreopsidis,Asteraceae,Heterotheca,NA
Perdita_covilleae,Zygophyllaceae,Larrea,Larrea tridentata
Perdita_cowaniae,Rosaceae,Purshia,Purshia stansburiana
Perdita_crandalli,Loasaceae,Petalonyx,NA
Perdita_crassula,Euphorbiaceae,Euphorbia,NA
Perdita_croceipes,Asteraceae,Gutierrezia,NA
Perdita_croceipes,Asteraceae,Isocoma,NA
Perdita_croceipes,Asteraceae,Verbesina,NA
Perdita_crotonis,Euphorbiaceae,Croton,NA
Perdita_cruciferarum,Brassicaceae,Descurainia,NA
Perdita_cruciferarum,Brassicaceae,Lepidium,NA
Perdita_cruciferarum,Brassicaceae,Lesquerella,NA
Perdita_cruciferarum,Brassicaceae,Physaria,NA
Perdita_cuspidata,Namaceae,Nama,NA
Perdita_dalyi,Asteraceae,Helianthus,NA
Perdita_dammersi,Asteraceae,Chaenactis,NA
Perdita_dammersi,Asteraceae,Malacothrix,NA
Perdita_decemnotata,Solanaceae,NA,NA
Perdita_dentata,Hydrophyllaceae,Phacelia,NA
Perdita_depressa,Cleomaceae,Cleome,NA
Perdita_desdemona,Ehretiaceae,Tiquilia,NA
Perdita_dicksoni,Asteraceae,Chrysothamnus,NA
Perdita_dicksoni,Asteraceae,Ericameria,NA
Perdita_difficilis,Fabaceae,Prosopis,NA
Perdita_discreta,Asteraceae,Heterotheca,NA
Perdita_distans,Polygonaceae,Eriogonum,NA
Perdita_distropica,Liliaceae,Calochortus,Calochortus splendens
Perdita_distropica,Papaveraceae,Eschscholzia,Eschscholzia californica
Perdita_diversa,Ehretiaceae,Tiquilia,NA
Perdita_diversa,Boraginaceae,NA,NA
Perdita_dolanensis,Lamiaceae,Salvia,NA
Perdita_dolichocephala,Asteraceae,Helianthus,NA
Perdita_drymariae,Amaranthaceae,Tidestromia,NA
Perdita_dubia,Asteraceae,Chrysothamnus,NA
Perdita_dubia,Asteraceae,Ericameria,NA
Perdita_dubia,Asteraceae,Gutierrezia,NA
Perdita_duplonotata,Liliaceae,NA,NA
Perdita_electa,Asteraceae,Chrysothamnus,NA
Perdita_electa,Asteraceae,Ericameria,NA
Perdita_electa,Polygonaceae,Eriogonum,NA
Perdita_elegans,Asteraceae,Palafoxia,NA
