providedName,finalName,geo_informed
Pseudopanurgus ornatipes,Pseudopanurgus ornatipes,FALSE
Pseudopanurgus parvus,Pseudopanurgus parvus,FALSE
Pseudopanurgus passiflorae,Pseudopanurgus passiflorae,FALSE
Pseudopanurgus pauper,Pseudopanurgus pauper,FALSE
Pseudopanurgus pectidellus,Pseudopanurgus pectidellus,FALSE
Pseudopanurgus pectiphilus,Pseudopanurgus pectiphilus,FALSE
Pseudopanurgus perarmatus,Pseudopanurgus perarmatus,FALSE
Pseudopanurgus pernitens,Pseudopanurgus pernitens,FALSE
Pseudopanurgus perpunctatus,Pseudopanurgus perpunctatus,FALSE
Pseudopanurgus piercei,Pseudopanurgus piercei,FALSE
Pseudopanurgus planatus,Pseudopanurgus planatus,FALSE
Pseudopanurgus porterae,Pseudopanurgus porterae,FALSE
Pseudopanurgus readioi,Pseudopanurgus readioi,FALSE
Pseudopanurgus renimaculatus,Pseudopanurgus renimaculatus,FALSE
Pseudopanurgus rudbeckiae,Pseudopanurgus rudbeckiae,FALSE
Pseudopanurgus rugosus,Pseudopanurgus rugosus,FALSE
Pseudopanurgus simulans,Pseudopanurgus simulans,FALSE
Pseudopanurgus solidaginis,Pseudopanurgus solidaginis,FALSE
Pseudopanurgus subglaber,Pseudopanurgus subglaber,FALSE
Pseudopanurgus texanus,Pseudopanurgus texanus,FALSE
Pseudopanurgus townsendi,Pseudopanurgus townsendi,FALSE
Pseudopanurgus verticalis,Pseudopanurgus verticalis,FALSE
Pseudopanurgus virginicus,Pseudopanurgus virginicus,FALSE
Ptiloglossa arizonensis,Ptiloglossa arizonensis,FALSE
Ptiloglossa jonesi,Ptiloglossa jonesi,FALSE
Ptiloglossa mexicana,Ptiloglossa mexicana,FALSE
Ptilothrix bombiformis,Ptilothrix bombiformis,FALSE
Rhopalolemma robertsi,Rhopalolemma robertsi,FALSE
Rhopalolemma rotundiceps,Rhopalolemma rotundiceps,FALSE
Simanthedon linsleyi,Simanthedon linsleyi,FALSE
Sphecodes antennariae,Sphecodes antennariae,FALSE
Sphecodes aroniae,Sphecodes aroniae,FALSE
Sphecodes arvensiformis,Sphecodes arvensiformis,FALSE
Sphecodes asclepiadis,Sphecodes asclepiadis,FALSE
Sphecodes atlantis,Sphecodes atlantis,FALSE
Sphecodes autumnalis,Sphecodes autumnalis,FALSE
Sphecodes banksii,Sphecodes banksii,FALSE
Sphecodes brachycephalus,Sphecodes brachycephalus,FALSE
Sphecodes castaneae,Sphecodes castaneae,FALSE
Sphecodes clematidis,Sphecodes clematidis,FALSE
Sphecodes columbiae,Sphecodes columbiae,FALSE
Sphecodes confertus,Sphecodes confertus,FALSE
Sphecodes coronus,Sphecodes coronus,FALSE
Sphecodes crawfordi,Sphecodes crawfordi,FALSE
Sphecodes cressonii,Sphecodes cressonii,FALSE
Sphecodes davisii,Sphecodes davisii,FALSE
Sphecodes dichrous,Sphecodes dichrous,FALSE
Sphecodes eustictus,Sphecodes eustictus,FALSE
Sphecodes exaltus,Sphecodes exaltus,FALSE
Sphecodes fattigi,Sphecodes fattigi,FALSE
Sphecodes fragariae,Sphecodes fragariae,FALSE
Sphecodes galerus,Sphecodes galerus,FALSE
Sphecodes heraclei,Sphecodes heraclei,FALSE
Sphecodes hydrangeae,Sphecodes hydrangeae,FALSE
Sphecodes illinoensis,Sphecodes illinoensis,FALSE
Sphecodes johnsonii,Sphecodes johnsonii,FALSE
Sphecodes kincaidii,Sphecodes kincaidii,FALSE
Sphecodes lautipennis,Sphecodes lautipennis,FALSE
Sphecodes levis,Sphecodes levis,FALSE
Sphecodes mandibularis,Sphecodes mandibularis,FALSE
Sphecodes manni,Sphecodes manni,FALSE
Sphecodes millsi,Sphecodes millsi,FALSE
Sphecodes minor,Sphecodes minor,FALSE
Sphecodes nigricorpus,Sphecodes nigricorpus,FALSE
Sphecodes nitidissimus,Sphecodes nitidissimus,FALSE
Sphecodes paraplesius,Sphecodes paraplesius,FALSE
Sphecodes patruelis,Sphecodes patruelis,FALSE
Sphecodes pecosensis,Sphecodes pecosensis,FALSE
Sphecodes perlustrans,Sphecodes perlustrans,FALSE
Sphecodes pimpinellae,Sphecodes pimpinellae,FALSE
Sphecodes prosphorus,Sphecodes prosphorus,FALSE
Sphecodes pulsatillae,Sphecodes pulsatillae,FALSE
Sphecodes pycnanthemi,Sphecodes pycnanthemi,FALSE
Sphecodes ranunculi,Sphecodes ranunculi,FALSE
Sphecodes rhois,Sphecodes rhois,FALSE
Sphecodes semicoloratus,Sphecodes semicoloratus,FALSE
Sphecodes smilacinae,Sphecodes smilacinae,FALSE
Sphecodes solonis,Sphecodes solonis,FALSE
Sphecodes sophiae,Sphecodes sophiae,FALSE
Sphecodes townesi,Sphecodes townesi,FALSE
Sphecodes veganus,Sphecodes veganus,FALSE
Sphecodosoma beameri,Sphecodosoma beameri,FALSE
Sphecodosoma dicksoni,Sphecodosoma dicksoni,FALSE
Sphecodosoma pratti,Sphecodosoma pratti,FALSE
Stelis acutiventris,Stelis acutiventris,FALSE
Stelis alta,Stelis alta,FALSE
Stelis anthocopae,Stelis anthocopae,FALSE
Stelis anthracina,Stelis anthracina,FALSE
Stelis ashmeadiellae,Stelis ashmeadiellae,FALSE
Stelis ater,Stelis ater,FALSE
Stelis australis,Stelis australis,FALSE
Stelis broemelingi,Stelis broemelingi,FALSE
Stelis calliphorina,Stelis calliphorina,FALSE
Stelis callura,Stelis callura,FALSE
Stelis carnifex,Stelis carnifex,FALSE
Stelis coarctatus,Stelis coarctatus,FALSE
Stelis cockerelli,Stelis cockerelli,FALSE
Stelis costalis,Stelis costalis,FALSE
Stelis diversicolor,Stelis diversicolor,FALSE
Stelis elegans,Stelis elegans,FALSE
Stelis elongativentris,Stelis elongativentris,FALSE
Stelis foederalis,Stelis foederalis,FALSE
Stelis grossa,Stelis grossa,FALSE
Stelis hemirhoda,Stelis hemirhoda,FALSE
Stelis holocyanea,Stelis holocyanea,FALSE
Stelis hurdi,Stelis hurdi,FALSE
Stelis imperialis,Stelis imperialis,FALSE
Stelis interrupta,Stelis interrupta,FALSE
Stelis joanae,Stelis joanae,FALSE
Stelis labiata,Stelis labiata,FALSE
Stelis lamelliterga,Stelis lamelliterga,FALSE
Stelis lateralis,Stelis lateralis,FALSE
Stelis laticincta,Stelis laticincta,FALSE
Stelis linsleyi,Stelis linsleyi,FALSE
Stelis louisae,Stelis louisae,FALSE
Stelis manni,Stelis manni,FALSE
Stelis melanotricha,Stelis melanotricha,FALSE
Stelis micheneri,Stelis micheneri,FALSE
Stelis montana,Stelis montana,FALSE
Stelis monticola,Stelis monticola,FALSE
Stelis nitida,Stelis nitida,FALSE
Stelis occidentalis,Stelis occidentalis,FALSE
Stelis paiute,Stelis paiute,FALSE
Stelis palmarum,Stelis palmarum,FALSE
Stelis pavonina,Stelis pavonina,FALSE
Stelis permaculata,Stelis permaculata,FALSE
Stelis perpulchra,Stelis perpulchra,FALSE
Stelis robertsoni,Stelis robertsoni,FALSE
Stelis rudbeckiarum,Stelis rudbeckiarum,FALSE
Stelis semirubra,Stelis semirubra,FALSE
Stelis shoshone,Stelis shoshone,FALSE
Stelis subcaerulea,Stelis subcaerulea,FALSE
Stelis subemarginata,Stelis subemarginata,FALSE
Stelis texana,Stelis texana,FALSE
Stelis trichopyga,Stelis trichopyga,FALSE
Svastra aegis,Svastra aegis,FALSE
Svastra atripes,Svastra atripes,FALSE
Svastra comanche,Svastra comanche,FALSE
Svastra compta,Svastra compta,FALSE
Svastra cressonii,Svastra cressonii,FALSE
Svastra duplocincta,Svastra duplocincta,FALSE
Svastra grandissima,Svastra grandissima,FALSE
Svastra helianthelli,Svastra helianthelli,FALSE
Svastra machaerantherae,Svastra machaerantherae,FALSE
Svastra nevadensis,Svastra nevadensis,FALSE
Svastra obliqua,Svastra obliqua,FALSE
Svastra pallidior,Svastra pallidior,FALSE
Svastra petulca,Svastra petulca,FALSE
Svastra sabinensis,Svastra sabinensis,FALSE
Svastra sila,Svastra sila,FALSE
Svastra texana,Svastra texana,FALSE
Syntrichalonia exquisita,Syntrichalonia exquisita,FALSE
Tetraloniella albata,Tetraloniella albata,FALSE
Tetraloniella balluca,Tetraloniella balluca,FALSE
Tetraloniella cacuminis,Tetraloniella cacuminis,FALSE
Tetraloniella crenulaticornis,Tetraloniella crenulaticornis,FALSE
Tetraloniella cressoniana,Tetraloniella cressoniana,FALSE
Tetraloniella davidsoni,Tetraloniella davidsoni,FALSE
Tetraloniella distata,Tetraloniella distata,FALSE
Tetraloniella donata,Tetraloniella donata,FALSE
Tetraloniella eriocarpi,Tetraloniella eriocarpi,FALSE
Tetraloniella flagellicornis,Tetraloniella flagellicornis,FALSE
Tetraloniella helianthorum,Tetraloniella helianthorum,FALSE
Tetraloniella imitatrix,Tetraloniella imitatrix,FALSE
Tetraloniella incana,Tetraloniella incana,FALSE
Tetraloniella lippiae,Tetraloniella lippiae,FALSE
Tetraloniella michoacanensis,Tetraloniella michoacanensis,FALSE
Tetraloniella ochraea,Tetraloniella ochraea,FALSE
Tetraloniella paenalbata,Tetraloniella paenalbata,FALSE
Tetraloniella perconcinna,Tetraloniella perconcinna,FALSE
Tetraloniella pomonae,Tetraloniella pomonae,FALSE
Tetraloniella sphaeralceae,Tetraloniella sphaeralceae,FALSE
Tetraloniella spissa,Tetraloniella spissa,FALSE
Tetraloniella vandykei,Tetraloniella vandykei,FALSE
Tetraloniella wilmattae,Tetraloniella wilmattae,FALSE
Townsendiella californica,Townsendiella californica,FALSE
Townsendiella ensifera,Townsendiella ensifera,FALSE
Townsendiella pulchra,Townsendiella pulchra,FALSE
Townsendiella rufiventris,Townsendiella rufiventris,FALSE
Trachusa autumnalis,Trachusa autumnalis,FALSE
Trachusa bequaerti,Trachusa bequaerti,FALSE
Trachusa cordaticeps,Trachusa cordaticeps,FALSE
Trachusa crassipes,Trachusa crassipes,FALSE
Trachusa dorsalis,Trachusa dorsalis,FALSE
Trachusa fontemvitae,Trachusa fontemvitae,FALSE
Trachusa gummifera,Trachusa gummifera,FALSE
Trachusa interdisciplinaris,Trachusa interdisciplinaris,FALSE
Trachusa larreae,Trachusa larreae,FALSE
Trachusa manni,Trachusa manni,FALSE
Trachusa occidentalis,Trachusa occidentalis,FALSE
Trachusa perdita,Trachusa perdita,FALSE
Trachusa ridingsii,Trachusa ridingsii,FALSE
Trachusa timberlakei,Trachusa timberlakei,FALSE
Trachusa zebrata,Trachusa zebrata,FALSE
Triepeolus ancoratus,Triepeolus ancoratus,FALSE
Triepeolus antiochensis,Triepeolus antiochensis,FALSE
Triepeolus argentimus,Triepeolus argentimus,FALSE
Triepeolus argus,Triepeolus argus,FALSE
Triepeolus atripes,Triepeolus atripes,FALSE
Triepeolus balteatus,Triepeolus balteatus,FALSE
Triepeolus bilineatus,Triepeolus bilineatus,FALSE
Triepeolus bimorulus,Triepeolus bimorulus,FALSE
Triepeolus californicus,Triepeolus californicus,FALSE
Triepeolus charlesi,Triepeolus charlesi,FALSE
Triepeolus circumculus,Triepeolus circumculus,FALSE
Triepeolus concavus,Triepeolus concavus,FALSE
Triepeolus cressonii,Triepeolus cressonii,FALSE
Triepeolus custeri,Triepeolus custeri,FALSE
Triepeolus cyclurus,Triepeolus cyclurus,FALSE
Triepeolus dacotensis,Triepeolus dacotensis,FALSE
Triepeolus denverensis,Triepeolus denverensis,FALSE
Triepeolus diffusus,Triepeolus diffusus,FALSE
Triepeolus dilutus,Triepeolus dilutus,FALSE
Triepeolus distinctus,Triepeolus distinctus,FALSE
Triepeolus diversipes,Triepeolus diversipes,FALSE
Triepeolus donatus,Triepeolus donatus,FALSE
Triepeolus eldoradensis,Triepeolus eldoradensis,FALSE
Triepeolus eliseae,Triepeolus eliseae,FALSE
Triepeolus engeli,Triepeolus engeli,FALSE
Triepeolus fraserae,Triepeolus fraserae,FALSE
Triepeolus georgicus,Triepeolus georgicus,FALSE
Triepeolus grandis,Triepeolus grandis,FALSE
Triepeolus grindeliae,Triepeolus grindeliae,FALSE
Triepeolus helianthi,Triepeolus helianthi,FALSE
Triepeolus hopkinsi,Triepeolus hopkinsi,FALSE
Triepeolus intrepidus,Triepeolus intrepidus,FALSE
Triepeolus isocomae,Triepeolus isocomae,FALSE
Triepeolus isohedrus,Triepeolus isohedrus,FALSE
Triepeolus joliae,Triepeolus joliae,FALSE
Triepeolus kathrynae,Triepeolus kathrynae,FALSE
Triepeolus laticaudus,Triepeolus laticaudus,FALSE
Triepeolus laticeps,Triepeolus laticeps,FALSE
Triepeolus loomisorum,Triepeolus loomisorum,FALSE
Triepeolus lunatus,Triepeolus lunatus,FALSE
Triepeolus lusor,Triepeolus lusor,FALSE
Triepeolus margaretae,Triepeolus margaretae,FALSE
Triepeolus martini,Triepeolus martini,FALSE
Triepeolus matildae,Triepeolus matildae,FALSE
Triepeolus melanarius,Triepeolus melanarius,FALSE
Triepeolus mexicanus,Triepeolus mexicanus,FALSE
Triepeolus michiganensis,Triepeolus michiganensis,FALSE
Triepeolus micropygius,Triepeolus micropygius,FALSE
Triepeolus monardae,Triepeolus monardae,FALSE
Triepeolus nevadensis,Triepeolus nevadensis,FALSE
Triepeolus nigrihirtus,Triepeolus nigrihirtus,FALSE
Triepeolus norae,Triepeolus norae,FALSE
Triepeolus obliteratus,Triepeolus obliteratus,FALSE
Triepeolus occidentalis,Triepeolus occidentalis,FALSE
Triepeolus paenepectoralis,Triepeolus paenepectoralis,FALSE
Triepeolus partitus,Triepeolus partitus,FALSE
Triepeolus parvidiversipes,Triepeolus parvidiversipes,FALSE
Triepeolus parvus,Triepeolus parvus,FALSE
Triepeolus pectoralis,Triepeolus pectoralis,FALSE
Triepeolus penicilliferus,Triepeolus penicilliferus,FALSE
Triepeolus perpictus,Triepeolus perpictus,FALSE
Triepeolus phaeopygus,Triepeolus phaeopygus,FALSE
Triepeolus punctoclypeus,Triepeolus punctoclypeus,FALSE
Triepeolus quadrifasciatus,Triepeolus quadrifasciatus,FALSE
Triepeolus remigatus,Triepeolus remigatus,FALSE
Triepeolus rhododontus,Triepeolus rhododontus,FALSE
Triepeolus robustus,Triepeolus robustus,FALSE
Triepeolus rohweri,Triepeolus rohweri,FALSE
Triepeolus rufithorax,Triepeolus rufithorax,FALSE
Triepeolus sarothrinus,Triepeolus sarothrinus,FALSE
Triepeolus scelestus,Triepeolus scelestus,FALSE
Triepeolus segregatus,Triepeolus segregatus,FALSE
Triepeolus simplex,Triepeolus simplex,FALSE
Triepeolus subalpinus,Triepeolus subalpinus,FALSE
Triepeolus sublunatus,Triepeolus sublunatus,FALSE
Triepeolus subnitens,Triepeolus subnitens,FALSE
Triepeolus tanneri,Triepeolus tanneri,FALSE
Triepeolus texanus,Triepeolus texanus,FALSE
Triepeolus timberlakei,Triepeolus timberlakei,FALSE
Triepeolus townsendi,Triepeolus townsendi,FALSE
Triepeolus utahensis,Triepeolus utahensis,FALSE
Triepeolus verbesinae,Triepeolus verbesinae,FALSE
Triepeolus vernus,Triepeolus vernus,FALSE
Triepeolus warriti,Triepeolus warriti,FALSE
Triopasites penniger,Triopasites penniger,FALSE
Xenoglossa angustior,Xenoglossa angustior,FALSE
Xenoglossa kansensis,Xenoglossa kansensis,FALSE
Xenoglossa patricia,Xenoglossa patricia,FALSE
Xenoglossa strenua,Xenoglossa strenua,FALSE
Xeralictus bicuspidariae,Xeralictus bicuspidariae,FALSE
Xeralictus timberlakei,Xeralictus timberlakei,FALSE
Xylocopa californica,Xylocopa californica,FALSE
Xylocopa loripes,Xylocopa loripes,FALSE
Xylocopa micans,Xylocopa micans,FALSE
Xylocopa micheneri,Xylocopa micheneri,FALSE
Xylocopa sonorina,Xylocopa sonorina,FALSE
Xylocopa strandi,Xylocopa strandi,FALSE
Xylocopa tabaniformis,Xylocopa tabaniformis,FALSE
Xylocopa virginica,Xylocopa virginica,FALSE
Zacosmia maculata,Zacosmia maculata,FALSE
Zikanapis elegans,Zikanapis elegans,FALSE
Holcopasites calliopsidis,Holcopasites calliopsidis,FALSE
Andrena angelesia,Andrena angelesia,FALSE
Andrena antonitonis,Andrena antonitonis,FALSE
Andrena davidsoni,Andrena davidsoni,FALSE
Andrena jennei,Andrena jennei,FALSE
Andrena lauracea,Andrena lauracea,FALSE
Andrena perezana,Andrena perezana,FALSE
Andrena prunifloris,Andrena prunifloris,FALSE
Andrena pulverulenta,Andrena pulverulenta,FALSE
Andrena trapezoidina,Andrena trapezoidina,FALSE
Calliopsis sonora,Calliopsis sonora,FALSE
Halictus ligatus,Halictus ligatus,FALSE
Lasioglossum daggetti,Lasioglossum daggetti,FALSE
Macrotera parkeri,Macrotera parkeri,FALSE
Perdita irwini,Perdita irwini,FALSE
Perdita levissima,Perdita levissima,FALSE
Perdita lucidella,Perdita lucidella,FALSE
Perdita nigriventris,Perdita nigriventris,FALSE
Triepeolus rufoclypeus,Triepeolus rufoclypeus,FALSE
Xylocopa appendiculata,Xylocopa appendiculata,FALSE
Xylocopa mexicanorum,Xylocopa mexicanorum,FALSE
Ancylandrena atoposoma,Ancylandrena atoposoma,FALSE
Lasioglossum rohweri,Lasioglossum rohweri,FALSE
Bombus bifarius,Bombus bifarius,FALSE
Bombus californicus,Bombus californicus,FALSE
Bombus fernaldae,Bombus fernaldae,FALSE
Bombus fervidus,Bombus fervidus,FALSE
Bombus pensylvanicus,Bombus pensylvanicus,FALSE
Bombus vancouverensis,Bombus vancouverensis,FALSE
Andrena alceae,Andrena aliciae,FALSE
Andrena burkelli,Andrena buckelli,TRUE
Andrena carolinensis,Andrena carolina,FALSE
Anthophora furcata,Anthophora terminalis,TRUE
Anthophora mucida,Habropoda cressonii,FALSE
Anthophora plumipes,Anthophora villosula,TRUE
Anthophora squammulosa,Anthophora curta,TRUE
Anthophorula exilis,Anthophorula parva,TRUE
Bombus balteatus,Bombus kirbiellus,FALSE
Bombus bohemicus,Bombus ashtoni,FALSE
Bombus flavidus,Bombus fernaldae,FALSE
Bombus lapponicus,Bombus sylvicola,TRUE
Centris aterrima,Centris apache,FALSE
Coelioxys texana,Coelioxys texanus,FALSE
Diadasia olivacea,Diadasia ochracea,FALSE
Eucera pomona,Tetraloniella pomonae,FALSE
Euglossa viridissima,Euglossa dilemma,FALSE
Hylaeus annularis,Hylaeus annulatus,TRUE
Hylaeus rugulosus,Hylaeus episcopalis,TRUE
Lasioglossum clarissimum,Lasioglossum mesillense,FALSE
Lasioglossum eophilium,Lasioglossum eophilus,FALSE
Lasioglossum lampronotum,Lasioglossum lampronotum_homonym,TRUE
Lasioglossum lineatum,Lasioglossum lineatulum,FALSE
Lasioglossum rufitarse,Lasioglossum inconditum,TRUE
Megachile concinna,Megachile pusilla,TRUE
Megachile occidentalis,Megachile prosopidis,TRUE
Megachile terrestris,Megachile mellitarsis,FALSE
Melissodes tepida,Melissodes tepidus,FALSE
Melitoma segmentaria,Melitoma marginella,FALSE
Mesoxaea nigerrima,Mesoxaea arizonica,TRUE
Neopasites cressoni,Biastes cressoni,FALSE
Neopasites fulviventris,Biastes fulviventris,FALSE
Neopasites mojavensis,Biastes mojavensis,FALSE
Neopasites sierrae,Biastes sierrae,FALSE
Neopasites timberlakei,Biastes timberlakei,FALSE
Osmia uncinata,Osmia unca,FALSE
Sphecodes atlanticus,Sphecodes atlantis,TRUE
Xeromelecta californica,Brachymelecta californica,FALSE
Xeromelecta interrupta,Brachymelecta interrupta,FALSE
Xeromelecta larreae,Brachymelecta larreae,FALSE
Calliopsis cincta,Calliopsis cinctus,FALSE
Epeolus gabrielis,Epeolus compactus,FALSE
Epeolus dakotensis,Triepeolus dacotensis,FALSE
Melissodes kelloggi,Melissodes hymenoxidis,FALSE
Epeolus scopulus,Epeolus axillaris,FALSE
Sphecodes carolinus,Sphecodes coronus,FALSE
Andrena angustifovea,Andrena pallidifovea,FALSE
Anthocopa copelandica,Atoposmia copelandica,FALSE
Lasioglossum divergenoides,Lasioglossum versans,FALSE
Nomada taraxacella,Nomada erythraea,FALSE
Osmia francisconis,Osmia enixa,FALSE
Nomia californica,Nomia melanderi,FALSE
Epeolus occidentalis var. segregatus,Triepeolus occidentalis,FALSE
Melecta interrupta var. rociadensis,Brachymelecta interrupta,FALSE
Melissodes atripes atrimitra,Svastra atripes,FALSE
Andrena californica wickhami,Andrena fuscicauda,FALSE
Coelioxys mendozina,Coelioxys sayi,FALSE
Andrena tacitula grossulariae,Andrena cyanophila,FALSE
Anthophora gohrmanae coloradensis,Anthophora edwardsii,FALSE
Bombus iridis var. phaceliae,Bombus rufocinctus,FALSE
Ceratina submaritima ehrhorni,Ceratina acantha,FALSE
Epeolus remigatus var. martini,Triepeolus remigatus,FALSE
Halictus floridanus caesareus,Lasioglossum floridanum,FALSE
Halictus olympiae var. subangustus,Lasioglossum olympiae,FALSE
Megachile sayi sancta,Megachile inimica,FALSE
Nomia arizonensis angelesia,Dieunomia nevadensis,FALSE
Osmia subpurpurea jamesi,Osmia juxta,FALSE
Prosopis asinina var. bigeloviae,Hylaeus asininus,FALSE
Prosopis rudbeckiae subdigitata,Hylaeus rudbeckiae,FALSE
Halictus arcuatus gulosus,Lasioglossum cinctipes,FALSE
Halictus arcuatus var. parisus,Lasioglossum cinctipes,FALSE
Halictus perexiguus,Lasioglossum mesillense,FALSE
Megachile dentipes,Hoplitis spoliata,FALSE
Melecta californica,Brachymelecta californica,FALSE
Melecta interrupta,Brachymelecta interrupta,FALSE
Melecta miranda,Brachymelecta californica,FALSE
Melecta mucida,Brachymelecta californica,FALSE
Phileremus fulviventris,Biastes fulviventris,FALSE
Osmia ligurica,Osmia lignaria,TRUE
Osmia  phaceliae,Osmia nanula,FALSE
Osmia  physariae,Osmia giliarum,FALSE
Anthophora raui Rohwer,Anthophora bomboides,FALSE
Andrena perchalybea,Andrena chalybioides,FALSE
Stelis trypetinum,Stelis permaculata,FALSE
Melissodes Eumelissodes microsticta,Melissodes microstictus,FALSE
Protandrena aristatus,Pseudopanurgus aristatus,FALSE
Protandrena dakotensis,Pseudopanurgus dakotensis,FALSE
Protandrena platycephalus,Pseudopanurgus platycephalus,FALSE
Protandrena readioi,Pseudopanurgus readioi,FALSE
Protandrena subglaber,Pseudopanurgus subglaber,FALSE
Nomia californica,Nomia melanderi,FALSE
Bombus edwardsii,Bombus melanopygus,FALSE
Epeolus texanus,Triepeolus texanus,FALSE
Halictus amicus,Lasioglossum amicum,FALSE
Halictus arcuatus,Lasioglossum cinctipes,FALSE
Halictus olympiae,Lasioglossum olympiae,FALSE
Hypomacrotera callops,Calliopsis callops,FALSE
Melissodes nevadensis,Svastra nevadensis,FALSE
Melissodes pecosella,Melissodes subagilis,FALSE
Melissodes suffusa,Svastra petulca,FALSE
Nomada modesta,Nomada vegana,FALSE
Perdita nitidella,Perdita phymatae,FALSE
Psithyrus suckleyi,Bombus suckleyi,FALSE
Sphecodes hesperellus,Sphecodes arvensiformis,FALSE
Synhalonia edwardsii,Eucera edwardsii,FALSE
Halictus cockerelli,Lasioglossum subobscurum,FALSE
Halictus comis,Lasioglossum comulum,FALSE
Halictus cooleyi,Lasioglossum cooleyi,FALSE
Augochlora coerulea,Augochloropsis sumptuosa,FALSE
