bee_genus,eigen1,eigen2,bee_family,Tetraloniella,Florilegus,Simanthedon,Ericrocis,Epeoloides,Leiopodus,Nomada,Hexepeolus,Biastes,Townsendiella,Neolarra,Brachynomada,Syntrichalonia,Triopasites,Paranomada,Epeolus,Triepeolus,Cemolobus,Holcopasites,Oreopasites,Zacosmia,Melecta,Anthophora,Habropoda,Trachusa,Paranthidium,Lithurgopsis,Anthidiellum,Dianthidium,Stelis,Anthidium,Megachile,Coelioxys,Chelostoma,Protosmia,Heriades,Hoplitis,Atoposmia,Ashmeadiella,Osmia,Dioxys,Hesperapis,Macropis,Melitta,Caupolicana,Zikanapis,Ptiloglossa,Eulonchopria,Colletes,Hylaeus,Dieunomia,Nomia,Pseudaugochlora,Agapostemon,Sphecodes,Micralictoides,Halictus,Lasioglossum,Augochloropsis,Augochlora,Augochlorella,Conanthalictus,Xeralictus,Protodufourea,Dufourea,Sphecodosoma,Protoxaea,Calliopsis,Mesoxaea,Panurginus,Perdita,Macrotera,Ancylandrena,Pseudopanurgus,Protandrena,Megandrena,Andrena,Plebeia,Bombus,Centris,Ceratina,Xylocopa,Ancyloscelis,Exomalopsis,Anthophorula,Brachymelecta,Melitoma,Ptilothrix,Diadasia,Melissoptila,Martinapis,Svastra,Melissodes,Gaesischia,Peponapis,Xenoglossa,Eucera
Pseudopanurgus,0.13648132918320244,-0.048130146637729465,Andrenidae,0.44247675284516436,0.4534203506859878,0.13486632174934152,0.4928066303174414,0.4487765149151529,0.5301420244825805,0.45764142077925785,0.4177268237160445,0.43006554031011157,0.4136897460869022,0.4253171423403306,0.509074433847909,0.13486632174934157,0.500935026008254,0.5223948807537573,0.4711203776759084,0.4667926095362698,0.13486632174934152,0.47026196787350205,0.47100844353237015,0.4666016880775618,0.4592275224557102,0.4243370920682715,0.4081792218993099,0.44117231704446636,0.4436373318192785,0.07388650684830193,0.45489506391085455,0.45622627425762946,0.4515078506461425,0.4690914098201473,0.44789490781099334,0.4692118744556657,0.41322424827149234,0.4613754726948519,0.4587045450742218,0.4606914070517646,0.4516917192750926,0.4662357521569308,0.48389090856789735,0.4546587541650969,0.4268456886620829,0.3740686199581403,0.3967226250190464,0.3963168194325165,0.4105386178012607,0.4235760404833552,0.3768051313278246,0.42290032085119283,0.4161894579300154,0.4117059711125132,0.4217450955532884,0.011990258417965489,0.44278482599311336,0.4287974004276821,0.011990258417965517,0.4526279773594748,0.45910483443280875,0.4142906371375787,0.4436787269384944,0.41680270706666744,0.3807890495211501,0.3464985536326664,0.33642960978413666,0.435399488724137,0.35615120335106043,0.27749845864237394,0.23580757615633588,-0.17248291557461728,0.22423207226388078,0.28465766420670147,0.28776644528295625,-0.3651922822285156,0,0.058597152932572685,0.3219747410974908,0.3392427228625028,0.488975773044307,0.4421953145864031,0.4053129306992515,0.5105434739460494,0.4333168476069077,0.44407664127823365,0.4573866671832618,0.41547230045675,0.23566169420643435,0.44546443834077626,0.4551625536894648,0.4408259893229736,0.45825585847339684,0.44965734365347193,0.44955891180826313,0.45894175057943387,0.44007203298651415,0.4428434359047777,0.44401134140623655,0.44007203298651415
Protandrena,0.13828272788066664,-0.04888672452385532,Andrenidae,0.44820083099669805,0.4591444288375215,0.14059039990087518,0.49853070846897507,0.4545005930666866,0.5358661026341142,0.46336549893079154,0.4234509018675782,0.43578961846164527,0.4194138242384359,0.4310412204918643,0.5147985119994426,0.14059039990087524,0.5066591041597877,0.5281189589052909,0.4768444558274421,0.47251668768780347,0.14059039990087518,0.47598604602503575,0.47673252168390384,0.4723257662290955,0.4649516006072439,0.4300611702198052,0.4139033000508436,0.44689639519600005,0.4493614099708122,0.07961058499983562,0.46061914206238824,0.46195035240916316,0.4572319287976762,0.474815487971681,0.45361898596252703,0.4749359526071994,0.41894832642302604,0.4670995508463856,0.4644286232257555,0.4664154852032983,0.4574157974266263,0.4719598303084645,0.48961498671943104,0.4603828323166306,0.4325697668136166,0.379792698109674,0.4024467031705801,0.4020408975840502,0.4162626959527944,0.42930011863488887,0.3825292094793583,0.42862439900272653,0.4219135360815491,0.4174300492640469,0.42746917370482207,0.017714336569499167,0.44850890414464706,0.4345214785792158,0.017714336569499195,0.4583520555110085,0.46482891258434245,0.4200147152891124,0.4494028050900281,0.42252678521820114,0.3865131276726838,0.3522226317842001,0.34215368793567036,0.44112356687567067,0.3618752815025941,0.28322253679390763,0.24153165430786955,-0.16675883742308362,0.22995615041541445,0.29038174235823516,0.29349052343448995,-0.3594682040769819,0.058597152932572685,0,0.32769881924902444,0.34496680101403643,0.49469985119584065,0.44791939273793674,0.4110370088507852,0.5162675520975831,0.4390409257584414,0.4498007194297673,0.46311074533479557,0.4211963786082837,0.24138577235796804,0.45118851649230995,0.4608866318409985,0.4465500674745073,0.46397993662493053,0.4553814218050056,0.4552829899597968,0.46466582873096757,0.44579611113804785,0.4485675140563114,0.44973541955777024,0.44579611113804785
Megandrena,0.1065573158608162,-0.03402904119890827,Andrenidae,0.3967625617452483,0.40770615958607176,0.08915213064942543,0.44709243921752534,0.4030623238152369,0.4844278333826644,0.4119272296793418,0.3720126326161285,0.38435134921019554,0.36797555498698614,0.37960295124041454,0.46336024274799287,0.08915213064942548,0.4552208349083379,0.4766806896538412,0.4254061865759924,0.42107841843635374,0.08915213064942543,0.424547776773586,0.4252942524324541,0.42088749697764577,0.41351333135579416,0.3786229009683555,0.36246503079939385,0.3954581259445503,0.39792314071936247,0.02817231574838583,0.4091808728109385,0.4105120831577134,0.4057936595462265,0.42337721872023126,0.4021807167110773,0.42349768335574967,0.3675100571715763,0.41566128159493587,0.4129903539743058,0.41497721595184855,0.40597752817517657,0.42052156105701477,0.4381767174679813,0.40894456306518084,0.38113149756216685,0.32835442885822425,0.3510084339191304,0.3506026283326005,0.3648244267013447,0.37786184938343914,0.3310909402279085,0.3771861297512768,0.37047526683009935,0.3659917800125972,0.37603090445337234,-0.03372393268195062,0.3970706348931973,0.38308320932776607,-0.03372393268195059,0.40691378625955876,0.4133906433328927,0.36857644603766265,0.3979645358385784,0.3710885159667514,0.3350748584212341,0.30078436253275037,0.2907154186842206,0.38968529762422094,0.31043701225114434,0.26410491717838236,0.28395928241862145,-0.09609061591206382,0.30062437192643426,0.361049963869255,0.36415874494550976,-0.09609061591206382,0.3219747410974908,0.32769881924902444,0,0.1366977102077816,0.44326158194439086,0.39648112348648695,0.3595987395993354,0.46482928284613334,0.3876026565069916,0.3983624501783176,0.4116724760833458,0.36975810935683395,0.18994750310651826,0.39975024724086017,0.4094483625895487,0.39511179822305753,0.4125416673734808,0.4039431525535559,0.4038447207083471,0.41322755947951784,0.3943578418865981,0.39712924480486167,0.3982971503063205,0.3943578418865981
Andrena,0.11071342511315926,-0.03578180897827088,Andrenidae,0.41403054351026025,0.4249741413510837,0.10642011241443738,0.46436042098253727,0.42033030558024886,0.5016958151476764,0.4291952114443538,0.3892806143811405,0.4016193309752075,0.3852435367519981,0.39687093300542653,0.4806282245130048,0.10642011241443744,0.47248881667334985,0.4939486714188531,0.44267416834100437,0.4383464002013657,0.10642011241443738,0.441815758538598,0.4425622341974661,0.4381554787426577,0.43078131312080614,0.3958908827333675,0.37973301256440584,0.4127261077095623,0.4151911224843744,0.0454402975133978,0.4264488545759505,0.42778006492272536,0.42306164131123847,0.44064520048524325,0.41944869847608923,0.44076566512076165,0.38477803893658824,0.43292926335994786,0.4302583357393177,0.43224519771686054,0.4232455099401885,0.43778954282202676,0.45544469923299324,0.4262125448301928,0.3983994793271788,0.3456224106232362,0.3682764156841424,0.36787061009761246,0.3820924084663566,0.3951298311484511,0.3483589219929205,0.39445411151628873,0.38774324859511133,0.3832597617776091,0.39329888621838427,-0.016455950916938647,0.41433861665820926,0.40035119109277806,-0.01645595091693862,0.42418176802457075,0.43065862509790465,0.3858444278026746,0.41523251760359037,0.3883564977317634,0.35234284018624606,0.3180523442977623,0.30798340044923256,0.40695327938923287,0.32770499401615627,0.28137289894339435,0.30122726418363344,-0.07882263414705185,0.3178923536914462,0.3783179456342669,0.3814267267105217,-0.07882263414705185,0.3392427228625028,0.34496680101403643,0.1366977102077816,0,0.46052956370940284,0.41374910525149894,0.3768667213643474,0.4820972646111453,0.4048706382720036,0.4156304319433295,0.42894045784835777,0.3870260911218459,0.2072154848715302,0.4170182290058721,0.42671634435456063,0.41237977998806946,0.4298096491384928,0.4212111343185679,0.4211127024733591,0.4304955412445298,0.4116258236516101,0.41439722656987366,0.4155651320713325,0.4116258236516101
Plebeia,-0.10933363488350008,-0.03551356072344379,Apidae,0.35808205808911875,0.3690256559299422,0.07091041603475245,0.4288507246028524,0.38482060920056393,0.4661861187679915,0.39368551506466887,0.35377091800145544,0.36610963459552254,0.34973384037231314,0.36136123662574154,0.4451185281333198,0.07091041603475245,0.43697912029366487,0.45843897503916825,0.40716447196131944,0.4028367038216808,0.07091041603475243,0.4063060621589131,0.40705253781778117,0.4026457823629728,0.3952716167411212,0.3737866030245789,0.35762873285561725,0.438196226230917,0.4406612410057292,0.07091041603475245,0.45191897309730517,0.45325018344408,0.44853175983259314,0.4661153190065979,0.444918816997444,0.4662357836421163,0.4102481574579429,0.4583993818813025,0.4557284542606724,0.4577153162382152,0.44871562846154317,0.4632596613433814,0.4809148177543479,0.45168266335154744,0.46922409049601316,0.4164470217920706,0.43910102685297675,0.4552369770493035,0.46945877541804765,0.48249619810014216,0.43572528894461154,0.48182047846797976,0.47510961554680226,0.47062612872930015,0.4806652531700753,0.0709104160347524,0.5017049836099003,0.487717558044469,0.07091041603475245,0.5115481349762618,0.5180249920495956,0.4732107947543656,0.5025988845552813,0.4757228646834543,0.4397092071379371,0.4054187112494534,0.3953497674009236,0.4943196463409239,0.41507136096784736,0.43110594912519856,0.45096031436543765,0.07091041603475243,0.4676254038732504,0.5280509958160713,0.531159776892326,0.07091041603475245,0.488975773044307,0.49469985119584065,0.44326158194439086,0.46052956370940284,0,0.18873203925417703,0.2567079507344094,0.4075391805979161,0.3303125542587744,0.359681946522188,0.37299197242721616,0.3310776057007043,0.15126699945038863,0.36106974358473054,0.37076785893341907,0.3564312945669279,0.3738611637173511,0.36526264889742627,0.36516421705221747,0.3745470558233882,0.3556773382304685,0.35844874114873204,0.3596166466501909,0.3556773382304685
Bombus,-0.09287466768183714,-0.030569163518510776,Apidae,0.31130159963121484,0.3222451974720383,0.024129957576848535,0.3820702661449485,0.33804015074266003,0.4194056603100876,0.34690505660676496,0.30699045954355153,0.31932917613761863,0.30295338191440924,0.31458077816783764,0.3983380696754159,0.024129957576848535,0.39019866183576096,0.41165851658126434,0.36038401350341553,0.3560562453637769,0.024129957576848507,0.35952560370100917,0.36027207935987726,0.3558653239050689,0.3484911582832173,0.327006144566675,0.31084827439771334,0.39141576777301307,0.39388078254782527,0.024129957576848535,0.40513851463940126,0.4064697249861761,0.40175130137468923,0.419334860548694,0.3981383585395401,0.4194553251842124,0.363467699000039,0.4116189234233986,0.40894799580276847,0.4109348577803113,0.40193517000363926,0.4164792028854775,0.434134359296444,0.40490220489364354,0.42244363203810925,0.3696665633341667,0.39232056839507284,0.4084565185913996,0.42267831696014374,0.43571573964223825,0.38894483048670764,0.43504002001007586,0.42832915708889835,0.42384567027139625,0.4338847947121714,0.02412995757684848,0.4549245251519965,0.4409370995865651,0.024129957576848535,0.4647676765183579,0.47124453359169177,0.4264303362964617,0.4558184260973775,0.4289424062255504,0.3929287486800332,0.3586382527915495,0.3485693089430197,0.44753918788302,0.36829090250994345,0.38432549066729466,0.40417985590753375,0.024129957576848507,0.4208449454153465,0.4812705373581673,0.4843793184344221,0.024129957576848535,0.4421953145864031,0.44791939273793674,0.39648112348648695,0.41374910525149894,0.18873203925417703,0,0.20992749227650548,0.36075872214001214,0.28353209580087047,0.31290148806428403,0.32621151396931225,0.2842971472428004,0.10448654099248472,0.31428928512682663,0.32398740047551516,0.309650836109024,0.3270807052594472,0.31848219043952236,0.31838375859431356,0.3277665973654843,0.3088968797725645,0.3116682826908281,0.3128361881922869,0.3088968797725645
Centris,-0.07857906844759738,-0.026122182607383592,Apidae,0.27441921574406325,0.2853628135848867,-0.01275242631030303,0.3451878822577969,0.30115776685550844,0.382523276422936,0.31002267271961337,0.2701080756564,0.28244679225046704,0.26607099802725764,0.27769839428068605,0.36145568578826437,-0.01275242631030303,0.3533162779486094,0.37477613269411275,0.32350162961626394,0.3191738614766253,-0.012752426310303058,0.3226432198138576,0.32338969547272567,0.3189829400179173,0.3116087743960657,0.2901237606795234,0.27396589051056175,0.3545333838858615,0.3569983986606737,-0.01275242631030303,0.36825613075224967,0.3695873410990246,0.36486891748753764,0.3824524766615425,0.3612559746523885,0.3825729412970609,0.3265853151128874,0.374736539536247,0.37206561191561693,0.3740524738931597,0.3650527861164877,0.3795968189983259,0.39725197540929247,0.368019821006492,0.3855612481509577,0.3327841794470151,0.35543818450792125,0.371574134704248,0.3857959330729922,0.39883335575508666,0.35206244659955604,0.39815763612292426,0.3914467732017468,0.3869632863842447,0.3970024108250198,-0.012752426310303086,0.4180421412648449,0.40405471569941354,-0.01275242631030303,0.42788529263120634,0.43436214970454023,0.38954795240931017,0.4189360422102259,0.3920600223383989,0.3560463647928816,0.3217558689043979,0.31168692505586815,0.41065680399586846,0.33140851862279186,0.3474431067801431,0.3672974720203822,-0.012752426310303058,0.38396256152819497,0.44438815347101573,0.4474969345472705,-0.01275242631030303,0.4053129306992515,0.4110370088507852,0.3595987395993354,0.3768667213643474,0.2567079507344094,0.20992749227650548,0,0.3238763382528606,0.24664971191371893,0.2760191041771325,0.2893291300821607,0.24741476335564885,0.06760415710533316,0.27740690123967504,0.2871050165883636,0.2727684522218724,0.2901983213722956,0.28159980655237077,0.28150137470716197,0.2908842134783327,0.272014495885413,0.27478589880367654,0.2759538043051354,0.272014495885413
Ceratina,-0.11519908292298059,-0.037035471610711516,Apidae,0.3796497589908612,0.3905933568316846,0.09247811693649488,0.45041842550459477,0.40638831010230636,0.48775381966973386,0.4152532159664113,0.37533861890319786,0.38767733549726496,0.37130154127405557,0.38292893752748397,0.4666862290350623,0.09247811693649488,0.45854682119540735,0.4800066759409106,0.42873217286306187,0.4244044047234232,0.09247811693649485,0.4278737630606555,0.4286202387195236,0.4242134832647152,0.41683931764286364,0.3953543039263213,0.3791964337573597,0.45976392713265934,0.46222894190747155,0.09247811693649488,0.47348667399904754,0.4748178843458225,0.4700994607343355,0.4876830199083404,0.4664865178991864,0.4878034845438588,0.43181585835968533,0.4799670827830449,0.47729615516241486,0.4792830171399576,0.47028332936328565,0.4848273622451238,0.5024825186560904,0.4732503642532899,0.49079179139775564,0.43801472269381303,0.4606687277547191,0.47680467795104586,0.49102647631979013,0.5040638990018845,0.4572929898463539,0.5033881793697221,0.49667731644854474,0.49219382963104263,0.5022329540718177,0.09247811693649483,0.5232726845116428,0.5092852589462115,0.09247811693649488,0.5331158358780043,0.5395926929513382,0.4947784956561081,0.5241665854570238,0.4972905655851968,0.46127690803967947,0.4269864121511958,0.41691746830266607,0.5158873472426664,0.4366390618695898,0.45267365002694104,0.47252801526718013,0.09247811693649485,0.4891931047749929,0.5496186967178136,0.5527274777940684,0.09247811693649488,0.5105434739460494,0.5162675520975831,0.46482928284613334,0.4820972646111453,0.4075391805979161,0.36075872214001214,0.3238763382528606,0,0.30529694022089576,0.3812496474239303,0.3945596733289586,0.3526453066024467,0.17283470035213105,0.38263744448647297,0.3923355598351615,0.37799899546867033,0.39542886461909355,0.3868303497991687,0.3867319179539599,0.39611475672513063,0.3772450391322109,0.38001644205047447,0.3811843475519333,0.3772450391322109
Xylocopa,-0.08749930544733504,-0.028684750839514522,Apidae,0.3024231326517195,0.31336673049254293,0.015251490597353187,0.3731917991654531,0.3291616837631647,0.4105271933305922,0.3380265896272696,0.2981119925640562,0.3104507091581233,0.2940749149349139,0.3057023111883423,0.38945960269592056,0.015251490597353187,0.3813201948562656,0.40278004960176894,0.3515055465239202,0.34717777838428154,0.01525149059735316,0.3506471367215138,0.3513936123803819,0.3469868569255735,0.33961269130372196,0.31812767758717964,0.301969807418218,0.38253730079351767,0.38500231556832987,0.015251490597353187,0.39626004765990586,0.39759125800668077,0.3928728343951938,0.41045639356919866,0.3892598915600447,0.41057685820471707,0.35458923202054365,0.4027404564439032,0.4000695288232731,0.4020563908008159,0.3930567030241439,0.4076007359059821,0.42525589231694866,0.3960237379141482,0.4135651650586139,0.36078809635467135,0.38344210141557744,0.3995780516119042,0.4137998499806484,0.42683727266274285,0.38006636350721223,0.42616155303058045,0.419450690109403,0.4149672032919009,0.425006327732676,0.015251490597353132,0.4460460581725011,0.4320586326070697,0.015251490597353187,0.45588920953886253,0.4623660666121964,0.41755186931696636,0.4469399591178821,0.42006393924605506,0.3840502817005378,0.34975978581205414,0.33969084196352434,0.43866072090352465,0.3594124355304481,0.3754470236877993,0.3953013889280384,0.01525149059735316,0.41196647843585116,0.4723920703786719,0.4755008514549267,0.015251490597353187,0.4333168476069077,0.4390409257584414,0.3876026565069916,0.4048706382720036,0.3303125542587744,0.28353209580087047,0.24664971191371893,0.30529694022089576,0,0.3040230210847887,0.3173330469898169,0.27541868026330507,0.09560807401298937,0.3054108181473313,0.3151089334960198,0.30077236912952865,0.31820223827995187,0.309603723460027,0.3095052916148182,0.31888813038598895,0.3000184127930692,0.30278981571133273,0.3039577212127916,0.3000184127930692
Ancyloscelis,-0.11119578951720752,-0.03974998831618473,Apidae,0.25789418006724907,0.2688377779080725,0.02601128426867913,0.38395159283677904,0.33992147743449064,0.42128698700191813,0.34878638329859557,0.30887178623538214,0.3212105028294492,0.30483470860623985,0.31646210485966825,0.40021939636724657,0.026011284268679158,0.3920799885275916,0.4135398432730949,0.36226534019524614,0.3579375720556075,0.02601128426867913,0.3614069303928398,0.36215340605170787,0.3577466505968995,0.3503724849750479,0.32888747125850554,0.3127296010895439,0.3932970944648436,0.3957621092396558,0.026011284268679158,0.4070198413312318,0.4083510516780068,0.4036326280665198,0.42121618724052456,0.40001968523137066,0.42133665187604297,0.36534902569186956,0.4135002501152292,0.41082932249459914,0.41281618447214186,0.40381649669546993,0.41836052957730807,0.43601568598827467,0.4067835315854742,0.4243249587299398,0.3715478900259973,0.3942018950869034,0.41033784528323014,0.4245596436519744,0.4375970663340688,0.3908261571785382,0.4369213467019064,0.430210483780729,0.4257269969632268,0.43576612140400195,0.026011284268679102,0.45680585184382705,0.44281842627839574,0.026011284268679102,0.46664900321018843,0.4731258602835223,0.4283116629882924,0.45769975278920805,0.4308237329173811,0.39481007537186374,0.3605195794833801,0.3504506356348503,0.44942051457485066,0.37017222920177406,0.3862068173591252,0.4060611825993643,0.026011284268679102,0.42272627210717717,0.4831518640499979,0.48626064512625267,0.026011284268679102,0.44407664127823365,0.4498007194297673,0.3983624501783176,0.4156304319433295,0.359681946522188,0.31290148806428403,0.2760191041771325,0.3812496474239303,0.3040230210847887,0,0.2620045848137461,0.22009021808723425,0.051079121428519,0.2608818655628609,0.27057998091154944,0.2562434165450582,0.27367328569548144,0.2650747708755566,0.26497633903034784,0.2743591778015186,0.2554894602085988,0.25826086312686236,0.2594287686283212,0.2554894602085988
Exomalopsis,-0.11798905980856417,-0.04218422422381348,Apidae,0.27120420597227735,0.2821478038131008,0.039321310173707345,0.3972616187418073,0.3532315033395188,0.4345970129069464,0.36209640920362374,0.3221818121404104,0.33452052873447746,0.31814473451126807,0.32977213076469647,0.41352942227227474,0.03932131017370737,0.4053900144326198,0.4268498691781232,0.3755753661002743,0.37124759796063567,0.039321310173707345,0.37471695629786794,0.37546343195673604,0.37105667650192775,0.3636825108800761,0.34219749716353376,0.3260396269945721,0.4066071203698719,0.409072135144684,0.03932131017370737,0.4203298672362601,0.42166107758303495,0.41694265397154806,0.43452621314555284,0.4133297111363988,0.43464667778107124,0.37865905159689783,0.42681027602025745,0.4241393483996273,0.42612621037717013,0.4171265226004981,0.43167055548233635,0.44932571189330284,0.42009355749050237,0.4376349846349681,0.3848579159310255,0.4075119209919317,0.4236478711882584,0.43786966955700257,0.4509070922390971,0.40413618308356647,0.4502313726069347,0.4435205096857573,0.4390370228682551,0.4490761473090302,0.03932131017370732,0.4701158777488553,0.4561284521834239,0.03932131017370732,0.4799590291152167,0.4864358861885506,0.44162168889332054,0.4710097786942363,0.44413375882240924,0.4081201012768919,0.37382960538840826,0.3637606615398785,0.46273054047987894,0.38348225510680223,0.3995168432641535,0.4193712085043926,0.03932131017370732,0.43603629801220534,0.49646188995502605,0.49957067103128083,0.03932131017370732,0.4573866671832618,0.46311074533479557,0.4116724760833458,0.42894045784835777,0.37299197242721616,0.32621151396931225,0.2893291300821607,0.3945596733289586,0.3173330469898169,0.2620045848137461,0,0.14645543175522283,0.0643891473335472,0.27419189146788914,0.28389000681657767,0.26955344245008644,0.28698331160050966,0.27838479678058486,0.27828636493537606,0.2876692037065468,0.26879948611362703,0.2715708890318906,0.2727387945333494,0.26879948611362703
Anthophorula,-0.10068860845440272,-0.036396700431495774,Apidae,0.22928983924576546,0.2402334370865889,-0.002593056552804514,0.35534725201529543,0.311317136613007,0.3926826461804345,0.3201820424771119,0.28026744541389853,0.2926061620079656,0.2762303677847562,0.28785776403818464,0.3716150555457629,-0.002593056552804486,0.36347564770610796,0.3849355024516113,0.3336609993737625,0.32933323123412384,-0.002593056552804514,0.3328025895713561,0.3335490652302242,0.32914230977541586,0.32176814415356425,0.30028313043702193,0.2841252602680603,0.36469275364336,0.36715776841817216,-0.002593056552804486,0.3784155005097482,0.3797467108565231,0.3750282872450362,0.39261184641904096,0.371415344409887,0.39273231105455936,0.33674468487038595,0.38489590929374556,0.38222498167311547,0.38421184365065825,0.37521215587398626,0.38975618875582446,0.407411345166791,0.37817919076399054,0.3957206179084562,0.34294354920451364,0.3655975542654198,0.38173350446174653,0.39595530283049074,0.4089927255125852,0.3622218163570546,0.4083170058804228,0.4016061429592454,0.3971226561417432,0.40716178058251834,-0.0025930565528045416,0.42820151102234344,0.4142140854569121,-0.0025930565528045416,0.4380446623887048,0.4445215194620387,0.3997073221668087,0.42909541196772444,0.4022193920958974,0.3662057345503801,0.33191523866189643,0.32184629481336663,0.42081617375336705,0.3415678883802904,0.3576024765376416,0.3774568417778807,-0.0025930565528045416,0.3941219312856935,0.4545475232285142,0.457656304304769,-0.0025930565528045416,0.41547230045675,0.4211963786082837,0.36975810935683395,0.3870260911218459,0.3310776057007043,0.2842971472428004,0.24741476335564885,0.3526453066024467,0.27541868026330507,0.22009021808723425,0.14645543175522283,0,0.022474780607035366,0.23227752474137728,0.2419756400900658,0.22763907572357459,0.24506894487399783,0.23647043005407298,0.2363719982088642,0.24575483698003497,0.2268851193871152,0.22965652230537872,0.2308244278068376,0.22688511938711517
Brachymelecta,-0.03096688422853065,-0.013656723356266234,Apidae,0.024411395835609917,0.03535499367643333,-0.18240366280312018,0.17553664576497974,0.13150653036269133,0.21287203993011883,0.1403714362267962,0.10045683916358283,0.11279555575764993,0.09641976153444054,0.10804715778786894,0.1918044492954472,-0.18240366280312018,0.18366504145579227,0.2051248962012956,0.15385039312344678,0.14952262498380814,-0.18240366280312018,0.15299198332104047,0.15373845897990857,0.14933170352510017,0.1419575379032486,0.12047252418670623,0.10431465401774459,0.18488214739304432,0.18734716216785646,-0.18240366280312018,0.1986048942594325,0.19993610460620742,0.19521768099472048,0.21280124016872526,0.19160473815957135,0.21292170480424372,0.15693407862007025,0.20508530304342987,0.20241437542279983,0.20440123740034255,0.1954015496236705,0.20994558250550877,0.2276007389164753,0.1983685845136749,0.21591001165814055,0.163132942954198,0.1857869480151041,0.20192289821143083,0.21614469658017504,0.2291821192622695,0.18241121010673889,0.2285063996301071,0.2217955367089297,0.2173120498914276,0.2273511743322027,-0.18240366280312018,0.2483909047720278,0.23440347920659643,-0.18240366280312018,0.2582340561383892,0.26471091321172313,0.21989671591649307,0.2492848057174088,0.22240878584558177,0.18639512830006444,0.15210463241158073,0.142035688563051,0.24100556750305135,0.1617572821299747,0.17779187028732596,0.19764623552756505,-0.1824036628031202,0.21431132503537786,0.2747369169781985,0.2778456980544533,-0.18240366280312018,0.23566169420643435,0.24138577235796804,0.18994750310651826,0.2072154848715302,0.15126699945038863,0.10448654099248472,0.06760415710533316,0.17283470035213105,0.09560807401298937,0.051079121428519,0.0643891473335472,0.022474780607035366,0,-0.1091653293284291,-0.09946721397974057,-0.08706558369030176,0.040190501463842246,0.031591986643917394,0.03149355479870863,0.04087639356987939,0.0220066759769596,0.02477807889522315,0.025945984396682,0.0220066759769596
Melitoma,-0.12225210123879694,-0.04502097251210285,Apidae,0.23421413996995183,0.24515773781077524,0.027399081331221736,0.38533938989932165,0.34130927449703324,0.42267478406446074,0.3501741803611381,0.31025958329792475,0.32259829989199185,0.30622250566878245,0.31784990192221085,0.4016071934297891,0.027399081331221736,0.3934677855901342,0.4149276403356375,0.3636531372577887,0.35932536911815005,0.027399081331221736,0.3627947274553824,0.3635412031142505,0.3591344476594421,0.3517602820375905,0.33027526832104814,0.3141173981520865,0.39468489152738623,0.3971499063021984,0.027399081331221736,0.4084076383937744,0.40973884874054933,0.4050204251290624,0.42260398430306717,0.40140748229391326,0.42272444893858563,0.36673682275441216,0.4148880471777718,0.41221711955714174,0.41420398153468446,0.4052042937580124,0.4197483266398507,0.4374034830508172,0.4081713286480168,0.42571275579248247,0.3729356870885399,0.395589692149446,0.41172564234577275,0.42594744071451696,0.4389848633966114,0.3922139542410808,0.438309143764449,0.4315982808432716,0.4271147940257695,0.4371539184665446,0.027399081331221736,0.4581936489063697,0.44420622334093834,0.027399081331221736,0.4680368002727311,0.47451365734606504,0.429699460050835,0.4590875498517507,0.4322115299799237,0.39619787243440635,0.36190737654592264,0.3518384326973929,0.45080831163739327,0.3715600262643166,0.38759461442166787,0.40744897966190696,0.02739908133122171,0.4241140691697198,0.48453966111254043,0.4876484421887952,0.027399081331221736,0.44546443834077626,0.45118851649230995,0.39975024724086017,0.4170182290058721,0.36106974358473054,0.31428928512682663,0.27740690123967504,0.38263744448647297,0.3054108181473313,0.2608818655628609,0.27419189146788914,0.23227752474137728,-0.1091653293284291,0,0.11033553015460135,0.12273716044404015,0.24999324559818414,0.24139473077825932,0.24129629893305055,0.2506791377042213,0.23180942011130154,0.23458082302956507,0.23574872853102394,0.2318094201113015
