scientificName,med_lat,med_long,n_chesshire,area_m2,area_ha,spherical_geometry,mean_doy,med_doy,quant10,quant90,flight_season
Dianthidium subrufulum,36.5245,-93.241,8,81488329156.55705,8148832.915655706,TRUE,240.85714285714286,248,206,265,59
Dianthidium texanum,31.408499999999997,-97.7945,14,1439378405080.5242,143937840.50805244,TRUE,139.88888888888889,149,94.8,173.60000000000002,78.80000000000003
Dianthidium ulkei,37.405,-111.80000000000001,642,2872676242722.954,287267624.2722954,TRUE,224.97495527728086,227,180,265,85
Dieunomia apacha,33.795,-101.6665,40,1316615513185.189,131661551.3185189,TRUE,161.5,162,128.3,201.5,73.19999999999999
Dieunomia bolliana,32.105,-96.343,31,601827577643.8481,60182757.76438482,TRUE,160.60714285714286,162,131.10000000000002,183.9,52.79999999999998
Dieunomia heteropoda,37.238,-96.29499999999999,382,5685992851861.729,568599285.1861728,TRUE,226.23863636363637,231,182,273.90000000000003,91.90000000000003
Dieunomia mesillae,31.808,-108.172,2,12676058541.033905,1267605.8541033906,TRUE,203.5,203.5,189.5,217.5,28
Dieunomia micheneri,28.8465,-107.7525,48,505874804103.11426,50587480.41031143,TRUE,222.69230769230768,229.5,199,248,49
Dieunomia nevadensis,33.067,-109.266,787,6615701660987.68,661570166.098768,TRUE,223.7100977198697,226,184,266,82
Dieunomia triangulifera,39.352,-100.428,101,3524156494101.9214,352415649.41019213,TRUE,236.57142857142858,236,220.29999999999998,256.7,36.400000000000006
Dieunomia xerophila,32.2935,-106.7715,2,1556517295.206749,155651.7295206749,TRUE,257,257,257,257,0
Dioxys aurifuscus,38.028,-119.011,23,798410791605.6917,79841079.16056918,TRUE,160.07142857142858,155.5,129.8,199.5,69.69999999999999
Dioxys pacificus,34.335,-109.0975,62,1462272475173.3064,146227247.51733065,TRUE,121.75675675675676,122,81.8,163.6,81.8
Dioxys pomonae,35.084,-116.05,55,2571638813972.3774,257163881.39723775,TRUE,123.19565217391305,119.5,85.5,164.5,79
Dioxys productus,32.1005,-109.274,158,2262563047373.408,226256304.73734084,TRUE,115.27272727272728,107,87,165,78
Dufourea afasciata,40.948499999999996,-122.48249999999999,4,4257499683.780319,425749.9683780319,TRUE,154.25,153,137.3,172.2,34.89999999999998
Dufourea australis,32.842,-117.065,13,63330725575.6662,6333072.55756662,TRUE,116,106.5,96,145.5,49.5
Dufourea bernardina,36.564,-119.116,43,164283553230.3224,16428355.32303224,TRUE,143.9512195121951,146,116,167,51
Dufourea bifida,31.6525,-110.176,2,4441947227.637424,444194.7227637425,TRUE,279.5,279.5,276.7,282.3,5.600000000000023
Dufourea boregoensis,33.82,-116.355,31,127344447547.98349,12734444.754798349,TRUE,92.72413793103448,91,73.8,121.6,47.8
Dufourea brevicornis,32.732,-116.95,5,878152707.4550781,87815.27074550782,TRUE,93,93,83.4,102.6,19.19999999999999
Dufourea calientensis,36.537499999999994,-119.2935,14,36609663757.44406,3660966.375744406,TRUE,107.63636363636364,108,84,120,36
Dufourea californica,38.898,-123.213,3,5325035253.124863,532503.5253124863,TRUE,119.66666666666667,122,111.6,126.8,15.200000000000003
Dufourea calochorti,44.4775,-121.733,42,154792320638.03296,15479232.063803297,TRUE,189.15,202,148.8,210.10000000000002,61.30000000000001
Dufourea campanulae,44.488,-123.253,27,197679817057.81604,19767981.705781605,TRUE,197.96296296296296,202,172.8,214.8,42
Dufourea contarovici,35.079,-109.7705,6,24796161139.16519,2479616.113916519,TRUE,249.75,244,234.20000000000002,269.9,35.69999999999996
Dufourea cuprea,38.824,-120.376,15,8387687970.82077,838768.797082077,TRUE,140.15384615384616,150,122,151,29
Dufourea davidsoni,34.261,-116.977,22,144276146643.11725,14427614.664311726,TRUE,207.5909090909091,201.5,188.1,236.89999999999998,48.79999999999998
Dufourea dentipes,36.492,-121.495,81,617550969999.9348,61755096.99999348,TRUE,136.67532467532467,135,120,158,38
Dufourea desertorum,36.215,-116.93,5,39275698056.30115,3927569.805630115,TRUE,99,101.5,88.5,107.5,19
Dufourea dilatipes,48.7005,-113.908,10,228379699955.97656,22837969.995597657,TRUE,181.125,185,165.2,194,28.80000000000001
Dufourea echinocacti,33.654,-116.381,36,37953536780.31204,3795353.6780312043,TRUE,81.80555555555556,84.5,63,96,33
Dufourea fallugiae,33.207,-114.217,112,442416813582.11096,44241681.3582111,TRUE,95.65178571428571,95,75.1,118,42.900000000000006
Dufourea femorata,37.882,-121.1445,36,292802265253.51074,29280226.525351077,TRUE,120.67647058823529,116,97.60000000000001,149,51.39999999999999
Dufourea fimbriata,41.573,-111.644,31,615357580608.0234,61535758.06080235,TRUE,183.7037037037037,203,106.60000000000002,227.6,120.99999999999997
Dufourea gilia,35.436,-120.516,5,14222454841.981201,1422245.4841981202,TRUE,115.2,116,109.4,121.4,12
Dufourea harveyi,39.034,-106.986,99,1908923920699.609,190892392.0699609,TRUE,201.74698795180723,206,183.2,222.79999999999998,39.599999999999994
Dufourea holocyanea,42.555,-120.08099999999999,90,1188423297780.001,118842329.7780001,TRUE,178.14606741573033,178,152,199.6,47.599999999999994
Dufourea impunctata,27.773,-82.64,1,3047596199.710724,304759.6199710724,TRUE,NA,NA,NA,NA,NA
Dufourea latifrons,34.733,-115.247,1,3691815136.646675,369181.51366466755,TRUE,102,102,102,102,0
Dufourea leachi,36.663,-121.00999999999999,2,3012657781.608717,301265.7781608717,TRUE,157,157,157,157,0
Dufourea linanthi,33.9425,-117.5535,2,6800160080.755066,680016.0080755067,TRUE,125.5,125.5,110.70000000000002,140.3,29.599999999999994
Dufourea longiceps,36.2325,-117.17099999999999,10,38963716628.36798,3896371.6628367985,TRUE,138.44444444444446,144,118.39999999999999,150.2,31.799999999999997
Dufourea macswaini,37.228,-119.513,5,67545339.51609802,6754.533951609803,TRUE,155.6,146,145,171,26
Dufourea malacothricis,31.337,-109.268,145,606636306484.7592,60663630.648475915,TRUE,106.06201550387597,104,90,140,50
Dufourea marginata,40.667,-105.758,155,3490101753523.927,349010175.3523927,TRUE,227.99324324324326,230,206.70000000000002,252,45.29999999999998
Dufourea maura,40.561,-105.99199999999999,170,4084424912025.4785,408442491.20254785,TRUE,198.84146341463415,197,175.3,224,48.69999999999999
Dufourea moldenkei,32.874,-116.418,1,3488547343.512863,348854.7343512863,TRUE,133,133,133,133,0
Dufourea monardae,43.067,-92.31,63,1313755546610.9097,131375554.66109097,TRUE,209.23636363636365,207,195.39999999999998,225,29.600000000000023
Dufourea mulleri,31.799,-110.61449999999999,272,533389749649.15314,53338974.96491531,TRUE,106.15671641791045,105,85.7,126,40.3
Dufourea nemophilae,35.7175,-118.502,22,42908247792.69391,4290824.779269391,TRUE,145.57894736842104,139,122.4,181.2,58.79999999999998
Dufourea neocalifornica,36.428,-119.116,5,918069664.2158461,91806.96642158461,TRUE,107.2,116,91,119.39999999999999,28.39999999999999
Dufourea neovernalis,36.147,-120.264,9,1363043477.7180634,136304.34777180635,TRUE,81.44444444444444,80,60,98.19999999999999,38.19999999999999
Dufourea novaeangliae,43.316,-74.29400000000001,84,978737919124.8137,97873791.91248138,TRUE,205.01408450704224,206,182,233,51
Dufourea nudicornis,33.613,-115.801,19,78234270115.3772,7823427.01153772,TRUE,84.3529411764706,78,70,99.4,29.400000000000006
Dufourea oenotherae,34.169,-117.8785,2,4459840772.857727,445984.0772857727,TRUE,114,114,108.4,119.6,11.199999999999989
Dufourea orovada,40.382,-116.923,9,104176422530.56213,10417642.253056213,TRUE,149.88888888888889,152,138.79999999999998,159,20.200000000000017
Dufourea oryx,35.772,-105.155,1,3989583159.3096085,398958.3159309609,TRUE,NA,NA,NA,NA,NA
Dufourea pectinipes,38.293499999999995,-120.239,10,12258476038.362,1225847.6038362,TRUE,150.125,150,146,155.1,9.099999999999994
Dufourea pulchricornis,32.206,-109.058,163,1034076423976.7899,103407642.397679,TRUE,95.67375886524823,96,79,111,32
Dufourea rhamni,32.8925,-117.1165,18,18365870256.026733,1836587.0256026734,TRUE,114.66666666666667,117.5,101.5,125,23.5
Dufourea sandhouseae,36.073499999999996,-118.2265,76,791759145371.9209,79175914.53719209,TRUE,113.52459016393442,109,84,141,57
Dufourea saundersi,37.3295,-119.68549999999999,4,501731715.4085083,50173.17154085083,TRUE,135,135,134.3,135.7,1.3999999999999773
Dufourea scabricornis,41.1635,-120.67150000000001,14,282448856499.8782,28244885.64998782,TRUE,193.07142857142858,195.5,173.9,210.20000000000002,36.30000000000001
Dufourea scintilla,34.317499999999995,-118.1325,38,111835299517.17334,11183529.951717334,TRUE,114.33333333333333,115,98.39999999999999,137.6,39.2
Dufourea snellingi,34.8815,-117.223,2,15668233334.394043,1566823.3334394044,TRUE,121,121,121,121,0
Dufourea sparsipunctata,35.583,-120.43,13,30953547456.72412,3095354.745672412,TRUE,108.25,101,91.6,129.5,37.900000000000006
Dufourea spilura,37.832,-119.815,47,71557101285.7724,7155710.128577241,TRUE,206.84782608695653,203.5,189.5,224.5,35
Dufourea spinifera,37.85,-119.48,17,70442435912.20709,7044243.5912207095,TRUE,189.33333333333334,201,174.8,232.2,57.39999999999998
Dufourea stagei,37.436,-122.356,3,3363423633.383423,336342.3633383423,TRUE,116.66666666666667,107,107,130.2,23.19999999999999
Dufourea subdavidsoni,39.479,-120.102,122,674633999131.8755,67463399.91318755,TRUE,199.0344827586207,197.5,182,219,37
Dufourea tarsata,37.394,-121.485,5,39721742.273028374,3972.1742273028376,TRUE,94.25,94,78,110.69999999999999,32.69999999999999
Dufourea timberlakei,34.812,-119.147,1,1844730652.0297394,184473.06520297396,TRUE,151,151,151,151,0
Dufourea tinsleyi,32.327,-110.239,3,128344678787.7934,12834467.87877934,TRUE,NA,NA,NA,NA,NA
Dufourea torchioi,37.051,-122.073,1,1883073613.6344185,188307.36136344186,TRUE,147,147,147,147,0
Dufourea trochantera,40.765,-118.591,174,1333670011531.7551,133367001.15317552,TRUE,177.6198830409357,179,151,207,56
Dufourea truncata,34.14,-118.035,1,1192735200.8824692,119273.52008824692,TRUE,105,105,105,105,0
Dufourea tularensis,36.1805,-119.268,2,1392325944.3294296,139232.59443294298,TRUE,90,90,89.2,90.8,1.5999999999999943
Dufourea tuolumne,40.639,-122.559,3,4176899767.1846924,417689.97671846923,TRUE,152.33333333333334,149,148.2,157.8,9.600000000000023
Dufourea vanduzeei,35.986,-121.089,7,37892955982.83765,3789295.598283765,TRUE,131.33333333333334,132.5,119,142.5,23.5
Dufourea vandykei,36.6,-117.874,13,49356631186.23724,4935663.118623724,TRUE,131.66666666666666,142,97.19999999999999,153.1,55.900000000000006
Dufourea vernalis,34.335,-114.322,131,614986193883.1162,61498619.388311625,TRUE,96.23728813559322,91.5,74,124.19999999999999,50.19999999999999
Dufourea versatilis,38.546,-120.27250000000001,26,73399612423.6864,7339961.24236864,TRUE,163.8095238095238,153,143,196,53
Dufourea virgata,35.672,-118.704,110,285467143496.33606,28546714.349633608,TRUE,118.61904761904762,119,95,141,46
Dufourea viridescens,34.321,-118.225,1,680565556.1670837,68056.55561670837,TRUE,NA,NA,NA,NA,NA
Dufourea viridis,34.052,-118.243,1,3462790775.32016,346279.07753201603,TRUE,110,110,110,110,0
Epeoloides pilosulus,43.1275,-76.26400000000001,50,2589078478931.958,258907847.8931958,TRUE,193.40625,193,172.10000000000002,217,44.89999999999998
Epeolus ainsliei,42.603,-96.89349999999999,16,1404338397159.008,140433839.7159008,TRUE,197.25,203.5,164.9,219.70000000000002,54.80000000000001
Epeolus americanus,39.323499999999996,-110.57499999999999,40,10388551210236.725,1038855121.0236725,TRUE,189.36,187,165.2,216.60000000000002,51.400000000000034
Epeolus andriyi,38.78,-76.7,1,1898371519.5076752,189837.15195076753,TRUE,244,244,244,244,0
Epeolus asperatus,34.2155,-117.972,6,19068601541.869385,1906860.1541869387,TRUE,108.66666666666667,108,104.8,112.8,8
Epeolus attenboroughi,37.792,-105.59,7,4093216512.0095825,409321.6512009583,TRUE,190.42857142857142,191,188.2,192,3.8000000000000114
Epeolus australis,34.6,-83.912,13,1752084962691.7717,175208496.26917717,TRUE,157,139,105.8,235.4,129.60000000000002
Epeolus autumnalis,41.451,-79.21,83,1837225042627.0874,183722504.26270875,TRUE,260.4107142857143,261,244,278,34
Epeolus axillaris,38.6,-119.12,5,23804917302.095276,2380491.7302095275,TRUE,245.25,245,231.7,259,27.30000000000001
Epeolus banksi,38.678,-77.171,3,16804962829.82669,1680496.282982669,TRUE,NA,NA,NA,NA,NA
Epeolus barberiellus,31.78,-105.625,5,21601273520.83808,2160127.3520838083,TRUE,121.66666666666667,117,117,128.2,11.199999999999989
Epeolus basili,32.232,-109.78,11,66635933634.561646,6663593.3634561645,TRUE,251.25,240,239,272.5,33.5
Epeolus bifasciatus,40.086,-87.712,219,7351066655938.262,735106665.5938262,TRUE,209.75641025641025,211,174,245,71
Epeolus brumleyi,31.917499999999997,-109.2025,14,323017023468.8525,32301702.34688525,TRUE,174.5,152,129.5,242,112.5
Epeolus canadensis,39.6145,-91.664,46,1605305783833.0933,160530578.38330933,TRUE,208.25,213.5,166.4,250.60000000000002,84.20000000000002
Epeolus carolinus,28.7815,-81.352,8,351467592913.30835,35146759.29133084,TRUE,289.85714285714283,292,275.8,302,26.19999999999999
Epeolus chamaesarachae,31.44,-109.273,10,36049566954.34131,3604956.695434131,TRUE,239.8,239,234.8,245.2,10.399999999999977
Epeolus compactus,33.596000000000004,-109.27850000000001,138,7537030888370.424,753703088.8370425,TRUE,183.81,187,102.89999999999999,270,167.10000000000002
Epeolus deyrupi,27.81,-81.456,5,9374723784.309998,937472.3784309998,TRUE,154.66666666666666,155,147.8,161.4,13.599999999999994
Epeolus diadematus,29.3,-98.081,3,124431653110.83609,12443165.31108361,TRUE,164,164,164,164,0
Epeolus erigeronis,27.185499999999998,-81.351,6,1120816249.2026062,112081.62492026063,TRUE,141,145.5,127.6,150.8,23.200000000000017
Epeolus ferrarii,29.698500000000003,-104.725,10,608182505935.3495,60818250.593534954,TRUE,241,241,240.2,241.8,1.6000000000000227
Epeolus flavofasciatus,32.701,-109.863,17,1104168049656.5073,110416804.96565074,TRUE,223.25,228,191.4,248.39999999999998,56.99999999999997
Epeolus floridensis,27.203000000000003,-81.356,4,303619094.1113758,30361.90941113758,TRUE,138,138,137.2,138.8,1.6000000000000227
Epeolus glabratus,28.593,-81.35,69,86742803016.28583,8674280.301628584,TRUE,140.67241379310346,139,123.7,159.3,35.60000000000001
Epeolus howardi,38.784,-76.701,7,266203293132.2384,26620329.313223843,TRUE,255.14285714285714,246,236.20000000000002,275.8,39.599999999999994
Epeolus ilicis,31.657,-81.456,13,1600531717721.5166,160053171.77215168,TRUE,145.875,136,101.4,194.39999999999998,92.99999999999997
Epeolus inornatus,31.95,-95.94,5,253741948744.10132,25374194.874410134,TRUE,124,108.5,100,160.4,60.400000000000006
Epeolus interruptus,35.174,-104.832,43,4468838118117.772,446883811.8117773,TRUE,173.17391304347825,182,125.80000000000001,199.8,74
Epeolus lectoides,41.434,-83.912,96,3460395746720.4165,346039574.67204165,TRUE,197.7051282051282,202.5,163.7,225,61.30000000000001
Epeolus lectus,37.31,-99.38149999999999,4,114378935.63931274,11437.893563931275,TRUE,174.5,163,163,195.20000000000002,32.20000000000002
Epeolus mesillae,32.183,-109.279,174,1855834610407.6138,185583461.04076138,TRUE,118.175,117,85.9,142.1,56.19999999999999
Epeolus minimus,41.779,-111.443,109,6946166643550.432,694616664.3550432,TRUE,196.26666666666668,195,153.39999999999998,232.8,79.40000000000003
Epeolus nebulosus,37.43,-117.94,1,7650016913.276642,765001.6913276642,TRUE,257,257,257,257,0
Epeolus novomexicanus,37.988,-105.79249999999999,8,393554876938.9323,39355487.69389323,TRUE,247.14285714285714,248,228.2,271.79999999999995,43.599999999999966
Epeolus olympiellus,46.73,-120.5,25,1178037529304.8862,117803752.93048863,TRUE,195.45454545454547,197,179,214.8,35.80000000000001
Epeolus packeri,29.65,-82.33,5,966136.6395640373,96.61366395640374,TRUE,293.2,293,290,296,6
Epeolus pusillus,39.28,-83.912,162,6325085796505.235,632508579.6505235,TRUE,219.07407407407408,242.5,129.4,275.3,145.9
Epeolus rufulus,38.067,-101.7755,4,16811159916.570702,1681115.9916570703,TRUE,248.66666666666666,256,238.4,256,17.599999999999994
Epeolus scutellaris,43.155,-76.592,239,5814254723382.505,581425472.3382505,TRUE,239.60714285714286,240,221,264,43
Epeolus splendidus,32.1595,-111.57849999999999,14,97632608888.52686,9763260.888852686,TRUE,120,120,96.80000000000001,143.2,46.39999999999998
Epeolus tessieris,32.25,-109.76,7,59902539662.637634,5990253.966263764,TRUE,243.2,243,237,250.8,13.800000000000011
Epeolus zonatus,28.836,-81.44,33,145904840889.36725,14590484.088936726,TRUE,115.04,104,74.4,165,90.6
Ericrocis lata,32.421,-111.086,271,2964751227444.223,296475122.7444223,TRUE,161.61607142857142,144.5,109.30000000000001,236,126.69999999999999
Ericrocis pintada,26.464,-105.19149999999999,66,1150906580852.3145,115090658.08523145,TRUE,212.16071428571428,212,179,248,69
Eucera acerba,37.582,-114.185,19,430293441012.3245,43029344.101232454,TRUE,133.13333333333333,129,95.4,178,82.6
Eucera actuosa,36.039500000000004,-111.83,402,1512262992363.6265,151226299.23636267,TRUE,119.49234693877551,116,90,153.90000000000003,63.900000000000034
Eucera albescens,36.435,-114.2385,42,595227405237.1118,59522740.52371118,TRUE,106.175,104,85.80000000000001,132,46.19999999999999
Eucera amsinckiae,36.215,-119.488,35,711456790253.5167,71145679.02535167,TRUE,103.4074074074074,102,75.6,147.2,71.6
Eucera angustifrons,34.099,-115.29,33,510464270743.0571,51046427.07430571,TRUE,110.19354838709677,105,88,140,52
Eucera aragalli,43.527,-102.694,39,649385118047.4348,64938511.80474348,TRUE,121.23076923076923,123,82.2,156.60000000000002,74.40000000000002
Eucera argyrophila,32.449,-99.733,3,13542304279.181414,1354230.4279181415,TRUE,98.66666666666667,97,95.39999999999999,102.60000000000001,7.200000000000017
Eucera arizonica,33.4015,-113.657,4,2435222278.9048843,243522.22789048846,TRUE,76.75,76.5,66,87.7,21.700000000000003
Eucera atriventris,39.544,-82.837,97,5508571546323.272,550857154.6323273,TRUE,124.3731343283582,130,91.8,154.4,62.60000000000001
Eucera bakeri,36.822,-107.993,1,988135015.6200256,98813.50156200257,TRUE,118,118,118,118,0
Eucera belfragei,39.28,-89.882,36,699656418156.0278,69965641.81560278,TRUE,121.93333333333334,125.5,89.4,156.1,66.69999999999999
Eucera birkmanniella,36.116,-97.058,1,3703221108.684668,370322.11086846684,TRUE,197,197,197,197,0
Eucera californica,34.917,-117.826,7,1386462773.4862518,138646.27734862518,TRUE,98.28571428571429,102,78,113.4,35.400000000000006
Eucera cercidis,36.698,-99.146,1,2022010742.8758411,202201.0742875841,TRUE,97,97,97,97,0
Eucera chrysobotryae,36.698,-98.853,7,815655568485.1018,81565556.84851019,TRUE,106.28571428571429,97,96.2,129,32.8
